0.91669548084686067,0.93685841428738469,0.126975812344098490
-0.0291359802747228715,0.90108100945053846,-0.149697545958257405
0.00250441262910724807,0.130148267214913217,-0.0379705487394227540
0.000413866855168086859,0.00157287350066311651,-0.00256084672955436150
0.073460197836531998,0.58528415029902340,-0.121084789582025436
-0.0148441479480977412,-0.59461001046137844,0.0273871186035903870
0.00090909662686127497,0.068763986060213908,-0.00179866852119628995
0.060950510300603660,0.425086396849457826,0.0137662438218560166
0.0063940185101863625,0.177166961431914888,0.0142780510726009759
0.000136409968463251112,0.0202185231769084751,0.00123220029717474596
-0.0142482417209574975,-0.53611097165897923,0.00285552956739174058
-0.00182117732782461936,-0.135626568033609870,-0.00214681055835942860
-0.000056627023799601716,-0.0102167565293350299,-0.000218792886420921078
0.00092561268369528562,0.061546394969707958,-0.000341580983402590611
0.000127008992902106137,0.0146940606805018030,0.000112996270241938136
4.31114973076896706$\times10^{-6}$,0.00104135,0.0000128379589669445821
