-36.44273208551495,-36.23952136149356,-36.040830839228676,-35.84513267507572,-35.651993748048874,-35.46131777877679,-35.2732585473731,-35.08819886418623,-34.90675851119925,-34.72978803792164,-34.55810746232699,-34.392877445353434,-34.235015438742295,-34.08515228972884,-33.94366000637458,-33.81045630965407,-33.68506964331778,-33.56686270214927,-33.455115546757014,-33.34894151195174,-33.247598764497184,-33.15053719361788,-33.05679622800716,-32.96624323923088,-32.87829507869777,-32.792614541488426,-32.7088613663948,-32.626700497423435,-32.54590133797659,-32.466170117320814,-32.38724960490468,-32.308879895941864,-32.23083867675042,-32.15291165032808,-32.07455197322671,-31.996043160204028,-31.917101020997055,-31.8376185731083,-31.761162358347327,-31.677057189496367,-31.596030270717947,-31.514582245927805,-31.43277738346179,-31.35057507500856,-31.268159395240787,-31.18560610870112,-31.10294218464386,-31.01985764807411,-30.936818576686527,-30.853713680788367,-30.77056611438764
-36.44270345959347,-36.24024970477288,-36.04155543255176,-35.845842453788904,-35.65268371687209,-35.461992898873824,-35.27391360921179,-35.08883671540953,-34.9073800489416,-34.73039445376498,-34.558697770397146,-34.39344774598976,-34.23555843121168,-34.08565854093779,-33.94411564370772,-33.81084390649145,-33.68536758039591,-33.56704928678041,-33.45517259479782,-33.34884769581423,-33.24733622246474,-33.14996705265857,-33.05615426531575,-32.965394824156895,-32.87723190218089,-32.79132761394734,-32.70734245449023,-32.624941087388606,-32.54389283352436,-32.46390267370855,-32.38471311975458,-32.306063706649944,-32.227731707556316,-32.14933124726131,-32.07083381928587,-31.992034067031078,-31.912740398148056,-31.83292943805096,-31.752581877486772,-31.671704537323542,-31.590345316981374,-31.508566253334358,-31.426431793878105,-31.34390185709414,-31.26116043929971,-31.178282009677883,-31.095293029015693,-31.011888353128505,-30.928542852660268,-30.845105989005713,-30.761639497727096
-36.44121674570579,-36.23873950116916,-36.0400526658541,-35.84436761409802,-35.65124585904328,-35.46059371475805,-35.272555746030655,-35.08751305874366,-34.90609034559021,-34.7291360132872,-34.55747422230778,-34.39226541669732,-34.234431753941266,-34.08460831992634,-33.94317096726797,-33.81003998209987,-33.68474958875804,-33.566662016718745,-33.45505393196825,-33.3490418908149,-33.24788007224038,-33.15089159121126,-33.057485995514995,-32.96715550279357,-32.87944142618695,-32.79400106154008,-32.71049809177588,-32.62859723526309,-32.548068530250795,-32.46861896496937,-32.389990915173804,-32.311926066656525,-32.23420215859295,-32.15660250260187,-32.07858272101966,-32.00042248507,-31.921836491829893,-31.842715024635314,-31.766589097270657,-31.682884630975558,-31.60223348951713,-31.521142315762543,-31.43970368732898,-31.357865657008432,-31.275812659369876,-31.193622515110373,-31.11132097088123,-31.028592740489824,-30.945911984435096,-30.863164640409824,-30.780374030586735
-36.44215960452889,-36.239753428822475,-36.041109099791264,-35.84544534308898,-35.65232811731233,-35.46167300432223,-35.273628907042266,-35.088582605443555,-34.90715743234059,-34.730203934137855,-34.55854644764964,-34.39334598106376,-34.23552036460619,-34.085698853958114,-33.94425220471333,-33.81109369004584,-33.685746883955765,-33.56757091281345,-33.455844804669105,-33.349676701263036,-33.2483241234712,-33.151237803650965,-33.05745702161733,-32.966849762895365,-32.87883402136644,-32.79307258363167,-32.70922708240114,-32.62696248537913,-32.54604777935053,-32.46618898335858,-32.38712851895351,-32.308606484647754,-32.230398969086394,-32.152118508773995,-32.07373722172856,-31.99502178388105,-31.915860809000584,-31.83614877478485,-31.75589396959305,-31.67510230561402,-31.59382279090202,-31.512116996473893,-31.430050527719747,-31.34758253617798,-31.26489865980239,-31.1820749585527,-31.09913754231544,-31.015778485833593,-30.932467545598687,-30.849082316090566,-30.765655675353784
-36.44185957136141,-36.23935416716911,-36.040630070977066,-35.84490627482226,-35.65175065917097,-35.46106141174117,-35.27299422968647,-35.08792260357796,-34.90647201738671,-34.72948838262924,-34.557791231365044,-34.39253965340885,-34.23465098664719,-34.08475864051342,-33.943234331975134,-33.80999845735561,-33.684582407540724,-33.56635319002145,-33.454590936983855,-33.348412404214024,-33.247076020906526,-33.15003182254651,-33.05631963406622,-32.96580562353571,-32.87790595909888,-32.792282855036696,-32.70859561096994,-32.62650933291662,-32.54579339613525,-32.4661546434339,-32.38733443186018,-32.30907568013124,-32.23115400725372,-32.1533560808992,-32.07513877756376,-31.996779681282497,-31.91799618787103,-31.838680280450554,-31.76235978643115,-31.678472682262594,-31.597631457217492,-31.51637336602342,-31.434762146985562,-31.35275774679783,-31.270542566147476,-31.18819280453506,-31.105735097761436,-31.0228574070727,-30.940028218790466,-30.85713503827866,-30.774202286125306
-36.4426697135987,-36.24021326530669,-36.041513724267425,-35.845795991234674,-35.652632354908214,-35.461937132229586,-35.27386117228843,-35.08878611888573,-34.90739132377518,-34.730372496453306,-34.558702004310724,-34.39348833388787,-34.23564876174896,-34.08581546270902,-33.94435921659588,-33.811196871846946,-33.6858689628315,-33.56776099600547,-33.456090978485136,-33.35005794132251,-33.248908209957285,-33.15198277595966,-33.05870070626008,-32.96857966452255,-32.881172980726056,-32.79615735292502,-32.713207976993274,-32.63200437237698,-32.552329277918325,-32.4739053050076,-32.39649026230505,-32.31980941506958,-32.24365178936474,-32.1679064739595,-32.091962323245085,-32.01605841989504,-31.939903147485023,-31.86344087980778,-31.786595580868788,-31.709358652629074,-31.63178832783,-31.553888203275257,-31.47571330562423,-31.397224840263373,-31.318583686306013,-31.239829290118198,-31.160870381604447,-31.0817661160788,-31.00262149840166,-30.923407411648487,-30.844164675553028
-36.44131761384912,-36.2388447153307,-36.04016300030046,-35.844485032462366,-35.65136807748273,-35.460713331282776,-35.27267392885856,-35.08762521305197,-34.90619039998518,-34.72916967038722,-34.557551264940344,-34.39228193694947,-34.23439683848891,-34.084505960963135,-33.94297970071052,-33.80973603607243,-33.68429405652401,-33.5660063494291,-33.45417213862761,-33.3478640236725,-33.24634042115307,-33.14890675727977,-33.05496885541098,-32.96400641322897,-32.87554613456816,-32.789235994672524,-32.704723409473715,-32.62166415056546,-32.5398113503953,-32.45886259094984,-32.378551745696285,-32.298611126294276,-32.21881458381241,-32.13874614487488,-32.058423783489246,-31.977621168378363,-31.896176828913347,-31.814061718608997,-31.73129220657207,-31.647883911790824,-31.56391934710423,-31.47944945724366,-31.394517763086824,-31.309259582847787,-31.223698625998164,-31.13797739900563,-31.0520042423816,-30.96584923281825,-30.879603062950384,-30.793298404767484,-30.70693747926125
-36.442972042256145,-36.23976301561016,-36.04109658867164,-35.84542682120528,-35.652318798144194,-35.4616785423828,-35.27365207870608,-35.088617334475245,-34.90720038506935,-34.730248595804966,-34.55858110374324,-34.39335992401707,-34.23550098476257,-34.08563803747587,-33.944143673988975,-33.81093684197441,-33.68554218130798,-33.56731864570238,-33.45555675777748,-33.34934765692794,-33.24794967146598,-33.15067342964812,-33.056928367802634,-32.96619803812623,-32.878013041386,-32.792024641738664,-32.70788275808168,-32.62524585796094,-32.543868741687945,-32.46345237470584,-32.383730178835414,-32.30443656268475,-32.225341070948296,-32.14603538766505,-32.06652088777746,-31.987529760816734,-31.906033097503453,-31.82484757174139,-31.743036615610343,-31.660608928941198,-31.57763273530182,-31.494178841365606,-31.41026433690787,-31.32602794713344,-31.24149257311383,-31.15680284989468,-31.071977360346214,-30.980160706453574,-30.901549176991953,-30.816260642987743,-30.730936739283898
-36.441710449566386,-36.23922650066819,-36.04050644229097,-35.84477104472753,-35.65159083479448,-35.460877615808975,-35.272782970340245,-35.08768729231533,-34.90621811208284,-34.72922336366594,-34.55752640724964,-34.39228663357178,-34.2344202322305,-34.08455758277476,-33.94306883803779,-33.80986982327866,-33.68449311540752,-33.566307440568075,-33.45457824692788,-33.348447477674334,-33.24717602571015,-33.15010162343381,-33.056641713347005,-32.965715447339804,-32.878659193872664,-32.793362724639906,-32.710094473033884,-32.62853241677576,-32.54847677298663,-32.46959158092135,-32.391689999461114,-32.314477875718595,-32.23779695022579,-32.161381600473376,-32.08476695460728,-32.00815822333311,-31.93126214446432,-31.8540242681918,-31.776376832737768,-31.698314815040163,-31.61991005396261,-31.541141635788676,-31.462096728008213,-31.382726086164855,-31.30319697236673,-31.223545405448107,-31.143826179074445,-31.06368088987567,-30.983620834134904,-30.90349668000231,-30.82334015495378
-36.44229540580104,-36.2398847906755,-36.04123330151835,-35.845564637085346,-35.65245022302649,-35.461801304810585,-35.273763865915264,-35.08872207626236,-34.90729777181916,-34.73034308046157,-34.55866894559312,-34.393435518119645,-34.23553801744706,-34.08566135246695,-33.944118486444395,-33.81084464819726,-33.68536398325303,-33.56703995883384,-33.45515635221659,-33.34881654927153,-33.24729492600779,-33.14989575643582,-33.05604339115913,-32.96522678114723,-32.876985039940465,-32.79097750846392,-32.70686128051191,-32.6242995079192,-32.543056534191855,-32.4628373891138,-32.383383207387546,-32.304432608347994,-32.22576383410239,-32.14698362542626,-32.06807697393059,-31.988831975841816,-31.909060448271518,-31.82875836939814,-31.751610431009215,-31.666476334800223,-31.58456835486826,-31.502231216947692,-31.419476526326495,-31.336431529534522,-31.25311759222449,-31.169668062341213,-31.086106131566858,-31.002136536935502,-30.918216405483108,-30.83423065133342,-30.75020844887877
