-37.14495470232395,-37.08692798677315,-37.0293961770658,-36.97232458820087,-36.915682907830806,-36.85944444091792,-36.80358547913268,-36.74808540411002,-36.69292593470432,-36.63809113055874,-36.583567428631866,-36.52934321705044,-36.475408570396226,-36.421755508417114,-36.36837754470878,-36.31526999903442,-36.26242962997684,-36.20985477118336,-36.15754526258331,-36.10550240199597,-36.05372861452366,-36.002227981901555,-35.95100575566174,-35.900068259431194,-35.84942351289114,-35.79908040977946,-35.74904889364465,-35.69934076264454,-35.6499675000242,-35.600942423937106,-35.55227899396562,-35.50399135701944,-35.456094060848194,-35.40860191145778,-35.3615298676901,-35.31489260571477,-35.268704798779325,-35.2229801899264,-35.177732391765836,-35.13297394536331,-35.08871642310131
-37.14555693056654,-37.087531928089106,-37.02999992113582,-36.97292654983209,-36.91628165464084,-36.86003892215571,-36.80417438462186,-36.748667875332174,-36.693500768582446,-36.63865799143222,-36.58412532689274,-36.529891624497644,-36.475947205765,-36.42228421549638,-36.368896247683075,-36.315778686735655,-36.26292840931942,-36.21034370511961,-36.15802439641416,-36.10597169022062,-36.05418817046238,-36.002677844821996,-35.95144599574957,-35.90049919071712,-35.84984540987934,-35.79949358764134,-35.74945367137014,-35.69973750177431,-35.65035641959596,-35.60132355468382,-35.55265263953811,-35.50435772288752,-35.45645327017244,-35.40895445364309,-35.36187590358881,-35.31523224158962,-35.26903819733425,-35.22330743305059,-35.17805351002473,-35.133288925889964,-35.08902517056908
-37.144307676438764,-37.08627944953011,-37.02874793624922,-36.97167860351696,-36.915040588222695,-36.858807130251314,-36.80295435216453,-36.747461390901464,-36.692309830724525,-36.63748379764231,-36.582969424991646,-36.528754962094055,-36.47483048159781,-36.421187903484004,-36.36782072595307,-36.31472417265342,-36.26189480187534,-36.20933087471575,-36.15703213698565,-36.104999699945004,-36.053236121464444,-36.001745462058466,-35.95053291515857,-35.899605015925566,-35.848969621854565,-35.79863562476029,-35.748613193387136,-35.69891356092681,-35.649548727047765,-35.60053173464078,-35.551876149036936,-35.50359607847616,-35.45570594645412,-35.40822154396868,-35.361156894949836,-35.31452700033034,-35.26834636922252,-35.22262872615044,-35.177387792025996,-35.13263601407985,-35.08838496036756
-37.14593235503178,-37.08791334126873,-37.03038857110036,-36.97331726174951,-36.916675318310475,-36.86043495954019,-36.804572201484305,-36.74906668647527,-36.69390053834764,-36.63905770721921,-36.584525285626256,-36.530291384428985,-36.4763463643926,-36.42268260213601,-36.36929354869189,-36.31617485865972,-36.2633231614122,-36.21073700530118,-36.1584163709136,-36.10636231646234,-36.05457736652784,-36.00306591177008,-35.95183281997902,-35.90088470683846,-35.850229522614605,-35.799876134256465,-35.749834906272305,-35.70011693820556,-35.65073463609468,-35.60170059382896,-35.55302880912925,-35.50473335713235,-35.45682872637569,-35.409329776400554,-35.362251355597586,-35.31560804338884,-35.269414380432245,-35.22368426526634,-35.178431134184514,-35.133667296717846,-35.08940452185069
-37.14425110603042,-37.086218741931894,-37.028683287102055,-36.97161000621976,-36.91496852663152,-36.85873170792031,-36.802875946483326,-36.74738003315765,-36.69222573612493,-36.63739676966139,-36.58287953441011,-36.5286619338536,-36.47473442140318,-36.42108893542732,-36.367718679111974,-36.314619204321026,-36.261787061585125,-36.2092205908414,-36.15691945338133,-36.10488481745746,-36.05311911330378,-36.00162636529151,-35.95041175588919,-35.89948175949946,-35.84884422555012,-35.79850811004967,-35.74848332622293,-35.6987816678907,-35.64941466196275,-35.60039554921931,-35.55173789168957,-35.503455828133696,-35.45556388163071,-35.40807697967566,-35.361009864330356,-35.314377316495836,-35.268193913302916,-35.22247366448004,-35.17722992996765,-35.13247532838503,-35.088221409317846
-37.145398438142934,-37.08736941773048,-37.02983306448484,-36.972755066645405,-36.91610546847885,-36.85985772458534,-36.803988589744996,-36.74847730652917,-36.69330586713424,-36.63845858503686,-36.58392198382723,-36.529684654865726,-36.47573684443312,-36.42207090348327,-36.368680296263115,-36.315560555885924,-36.262708456115504,-36.2101223264192,-36.157802130452225,-36.10574890566382,-36.053965382370265,-36.002455653117586,-35.951224968121366,-35.900279892748095,-35.849628295381365,-35.79927911843411,-35.749242617748386,-35.69952988478959,-35.65015297424309,-35.601124939638076,-35.552459310171315,-35.50417030636195,-35.45627248675348,-35.4087808482681,-35.36171017633536,-35.315075278291296,-35.26889080590426,-35.22317035099018,-35.17792752928819,-35.133174953943644,-35.08892394192089
-37.14451735998356,-37.086492733161194,-37.02896511230755,-36.97189965597389,-36.91526567638701,-36.8590362027629,-36.803187422845994,-36.74769834779667,-36.692550539584666,-36.63772795024484,-36.58321670251152,-36.529004964640635,-36.47508284123908,-36.421442161781975,-36.36807650199729,-36.31498079447295,-36.26215205245083,-36.20958852436527,-36.1572898229027,-36.1052571248078,-36.05349281151199,-36.002000934297065,-35.95078668550399,-35.89985654121194,-35.84921842072217,-35.79888121169677,-35.748854851776905,-35.699151037745295,-35.64978138629665,-35.60075897961801,-35.55209750672156,-35.503811111009554,-35.45591416673807,-35.408421747504434,-35.36134863025601,-35.31470943716728,-35.26851909230842,-35.22279108375092,-35.17753886618524,-35.132775095748386,-35.08851119761916
-37.145238632032786,-37.08722438146788,-37.02970631157394,-36.97264947194978,-36.91602330905986,-36.85980093713884,-36.803958423150114,-36.748474834675946,-36.69333184814568,-36.63851367882107,-36.584006388167914,-36.5297983529093,-36.47587985013665,-36.42224247769097,-36.36887994296929,-36.31578750453332,-36.2629620650131,-36.21040135112985,-36.15810578591536,-36.106076368478206,-36.054315471261916,-36.00282719492444,-35.95161670179311,-35.90069064538623,-35.850056787326686,-35.79972407801867,-35.74970274880666,-35.700003958777636,-35.650639747194056,-35.60162317436879,-35.552967888348306,-35.50468808904359,-35.45679838608703,-35.40931367497975,-35.36224881340679,-35.31561845979664,-35.269437128746205,-35.22371892233902,-35.178477036498606,-35.13372420181614,-35.08947189046611
-37.14460724386909,-37.08656564813685,-37.02901744489877,-36.971928405799666,-36.915268279426826,-36.8590106079886,-36.8031318568198,-36.747611339210735,-36.69243105213811,-36.6375752878434,-36.58303073267598,-36.528785853247136,-36.474830936243016,-36.42115809756564,-36.36776099199081,-36.31463476079574,-36.26177639889294,-36.209184056620636,-36.156857812443185,-36.10479865626963,-36.053009087485194,-36.00149316984493,-35.95025609339108,-35.89930440221754,-35.848645904094354,-35.798289641755524,-35.748245659907724,-35.69852522325821,-35.64914048048341,-35.600104112476345,-35.551429944613325,-35.50313208929835,-35.45522505653615,-35.40772383427962,-35.36064318434684,-35.31399787792502,-35.26780232630773,-35.22207047467678,-35.17681559351802,-35.13205030326642,-35.08778618890264
-37.14305370691228,-37.08508358928712,-37.02760463916493,-36.97058258537357,-36.91398720543988,-36.8577920491266,-36.80197372634333,-36.74651177003748,-36.6913876272227,-36.63658588854851,-36.58209299853473,-36.527897463433554,-36.473989725451176,-36.42036197931627,-36.36700812760895,-36.3139232980393,-36.2611046125227,-36.20855020230664,-36.156260112951735,-36.104235504988445,-36.052479104217426,-36.00099503305097,-35.949788606380665,-35.898866532220424,-35.8482368398226,-35.7979086352253,-35.747892070957526,-35.69819846463832,-35.648839986104896,-35.599829655575114,-35.55118122492856,-35.50290892977821,-35.455027380773444,-35.40755164896645,-35.3604966824031,-35.313877207087344,-35.26770771188671,-35.222002181163745,-35.17677392620394,-35.13203551302486,-35.087798575091085
