23.0,1e-09,1.0,4.121112,0.0,-0.017339
23.0,3e-09,1.0,3.669287,0.0,-0.016289
23.0,1e-08,1.0,3.27061,0.0,-0.014851
23.0,3.2e-08,1.0,2.921628,0.0,-0.012981
23.0,1e-07,1.0,2.618898,0.0,-0.010636
23.0,3.16e-07,1.0,2.359008,0.0,-0.00777
23.0,1e-06,1.0,2.138703,0.0,-0.004328
23.0,3.162e-06,1.0,1.955071,0.0,-0.000238
23.0,1e-05,1.0,1.805423,0.0,0.004608
23.0,3.1623e-05,1.0,1.686804,0.0,0.010424
23.0,0.0001,1.0,1.595034,0.0,0.017734
23.0,0.000316228,1.0,1.523084,0.0,0.027943
23.0,0.001,1.0,1.459387,0.0,0.044939
23.0,0.003162278,1.0,1.389057,0.0,0.079273
23.0,0.01,1.0,1.304532,0.0,0.157799
23.0,0.031622779,1.0,1.224196,0.0,0.336449
23.0,0.100000001,1.0,1.138824,0.0,0.643295
23.0,0.316227764,1.0,0.668529,0.0,0.597401
23.0,1e-09,3.162,15.808826,0.0,0.074316
23.0,3e-09,3.162,13.80919,0.0,0.088531
23.0,1e-08,3.162,12.033605,0.0,0.100085
23.0,3.2e-08,3.162,10.462012,0.0,0.109262
23.0,1e-07,3.162,9.074582,0.0,0.116344
23.0,3.16e-07,3.162,7.851911,0.0,0.12161
23.0,1e-06,3.162,6.775617,0.0,0.125331
23.0,3.162e-06,3.162,5.829115,0.0,0.127782
23.0,1e-05,3.162,4.997571,0.0,0.129301
23.0,3.1623e-05,3.162,4.267632,0.0,0.130418
23.0,0.0001,3.162,3.627195,0.0,0.132171
23.0,0.000316228,3.162,3.065264,0.0,0.136868
23.0,0.001,3.162,2.572213,0.0,0.149897
23.0,0.003162278,3.162,2.141278,0.0,0.183764
23.0,0.01,3.162,1.772009,0.0,0.265475
23.0,0.031622779,3.162,1.468237,0.0,0.438282
23.0,0.100000001,3.162,1.172603,0.0,0.675474
23.0,0.316227764,3.162,0.548196,0.0,0.488504
23.0,1e-09,10.0,54.945161,0.0,-0.650503
23.0,3e-09,10.0,45.80994,0.0,-0.474776
23.0,1e-08,10.0,37.982616,0.0,-0.328564
23.0,3.2e-08,10.0,31.322097,0.0,-0.208606
23.0,1e-07,10.0,25.689797,0.0,-0.111642
23.0,3.16e-07,10.0,20.951569,0.0,-0.034413
23.0,1e-06,10.0,16.981667,0.0,0.026196
23.0,3.162e-06,10.0,13.669249,0.0,0.07297
23.0,1e-05,10.0,10.918007,0.0,0.10844
23.0,3.1623e-05,10.0,8.644432,0.0,0.135099
23.0,0.0001,10.0,6.77638,0.0,0.155815
23.0,0.000316228,10.0,5.251975,0.0,0.174721
23.0,0.001,10.0,4.019026,0.0,0.199126
23.0,0.003162278,10.0,3.035268,0.0,0.243303
23.0,0.01,10.0,2.268857,0.0,0.333936
23.0,0.031622779,10.0,1.6896,0.0,0.504185
23.0,0.100000001,10.0,1.198895,0.0,0.693351
23.0,0.316227764,10.0,0.481189,0.0,0.429141
23.0,1e-09,31.623,127.8675,0.0,-0.393324
23.0,3e-09,31.623,103.233702,0.0,-0.222246
23.0,1e-08,31.623,82.691303,0.0,-0.086152
23.0,3.2e-08,31.623,65.734625,0.0,0.019374
23.0,1e-07,31.623,51.869711,0.0,0.09875
23.0,3.16e-07,31.623,40.623005,0.0,0.156386
23.0,1e-06,31.623,31.555601,0.0,0.196492
23.0,3.162e-06,31.623,24.289738,0.0,0.222739
23.0,1e-05,31.623,18.506789,0.0,0.238356
23.0,3.1623e-05,31.623,13.938886,0.0,0.246414
23.0,0.0001,31.623,10.361781,0.0,0.250315
23.0,0.000316228,31.623,7.588822,0.0,0.254781
23.0,0.001,31.623,5.466043,0.0,0.267787
23.0,0.003162278,31.623,3.86829,0.0,0.304055
23.0,0.01,31.623,2.695161,0.0,0.388819
23.0,0.031622779,31.623,1.856617,0.0,0.546386
23.0,0.100000001,31.623,1.2033,0.0,0.69347
23.0,0.316227764,31.623,0.429885,0.0,0.384268
23.0,1e-09,100.0,238.11666,0.0,0.192067
23.0,3e-09,100.0,187.76585,0.0,0.268425
23.0,1e-08,100.0,146.610341,0.0,0.322167
23.0,3.2e-08,100.0,113.405638,0.0,0.356615
23.0,1e-07,100.0,86.941528,0.0,0.37509
23.0,3.16e-07,100.0,66.06705,0.0,0.38091
23.0,1e-06,100.0,49.726788,0.0,0.377238
23.0,3.162e-06,100.0,37.031294,0.0,0.366796
23.0,1e-05,100.0,27.249338,0.0,0.351969
