-36.17121353326372,-36.12069475591718,-36.07037463920279,-36.02023771882859,-35.97027075654981,-35.920462769854375,-35.87080468089896,-35.82128942910535,-35.771911831173675,-35.722668487325315,-35.67355788632588,-35.62457992544918,-35.575736450287856,-35.52703077496727,-35.47846792226761,-35.43005434637667,-35.38179839349401,-35.333709741135934,-35.28579982927814,-35.23808149473257,-35.190569179683614,-35.14327871780044,-35.096227360005805,-35.04943373119049,-35.002917634615855,-34.95670007392568,-34.910802969766294,-34.86524901125362,-34.82006159580417,-34.77526434352736,-34.730881082736225,-34.6869356278187,-34.64345059652342,-34.600448991783374,-34.55795189296821,-34.515979406867885,-34.474549784391044,-34.433679193250775,-34.39338202989026,-34.35367007299488,-34.31455260065752
-36.171662360837196,-36.12114571239471,-36.07082688038732,-36.02069041561301,-35.97072325697732,-35.92091440847618,-35.87125489760987,-35.82173776466328,-35.77235784937418,-35.72311186196344,-35.67399823160023,-35.625016997589384,-35.57617003285059,-35.527460734720556,-35.47889413608185,-35.430476941726354,-35.38221723574877,-35.334124846029944,-35.286211265126404,-35.23848928295833,-35.190973340072574,-35.1436793256916,-35.09662452453824,-35.04982755236029,-35.00330828526921,-34.957087668316795,-34.911187702560674,-34.865631069110925,-34.82044116219662,-34.77564167179443,-34.73125641298195,-34.68730899201748,-34.64382256000363,-34.600819576459706,-34.55832133653076,-34.516347860501654,-34.474917351386615,-34.43404609838343,-34.393748323785935,-34.35403588319598,-34.31491790412486
-36.17073150980509,-36.1202106170554,-36.06988924205281,-36.01975182598494,-35.969785089824626,-35.91997792838486,-35.870321286726245,-35.820808040848576,-35.771432934961496,-35.72219249768765,-35.673085046476466,-35.6241105321207,-35.57527062513558,-35.52656866632569,-35.47800961895175,-35.42960002748966,-35.3813480919374,-35.33326350758652,-35.285357625207574,-35.237643287546355,-35.19013479364481,-35.142848062755526,-35.09580029483664,-35.04901009464239,-35.002497271726625,-34.95628281096787,-34.91038866034011,-34.864837434688,-34.81965257127607,-34.77485766472025,-34.730476523580066,-34.68653282967711,-34.643049687803135,-34.600049615373365,-34.557553921826766,-34.515582568541454,-34.474153954665134,-34.43328424890945,-34.39298783879064,-34.3532765361497,-34.31415967528421
-36.171360994593435,-36.12085149319472,-36.07054001612253,-36.02041108520518,-35.9704514814718,-35.92065024512324,-35.87099847060963,-35.821488905023486,-35.77211664316892,-35.72287817331695,-35.67377189301022,-35.62479781722672,-35.57595778029577,-35.527255193256906,-35.478695093573734,-35.43028412416841,-35.38203049837431,-35.33394398739527,-35.28603603866483,-35.23831954674834,-35.1908089118386,-35.143520041288475,-35.09647019566989,-35.049678028109064,-35.00316338360756,-34.95694724032864,-34.91105164589718,-34.86549924054674,-34.820313541760285,-34.77551818216374,-34.73113706791217,-34.687193804355346,-34.643711612364605,-34.600712931548145,-34.558219077934496,-34.51625016126773,-34.47482443764887,-34.433958101766095,-34.39366559080688,-34.353958725891566,-34.31484676450312
-36.171106862605185,-36.12058159835873,-36.070255408099364,-36.020112514176596,-35.970140439959344,-35.92032770304646,-35.870665146937775,-35.82114580269547,-35.77176452254906,-35.72251786666743,-35.67340417595164,-35.62442341666369,-35.575577316854414,-35.52686926099185,-35.47830423725633,-35.429888804546685,-35.381631103607084,-35.33354094909546,-35.28562969033752,-35.23791015889125,-35.190396701534596,-35.143105180802614,-35.09605277706367,-35.04925806538329,-35.00274084701989,-34.95652210105837,-34.91062373477721,-34.86506845983883,-34.81987961113846,-34.77508090321663,-34.73069606345136,-34.68674866622997,-34.643261890631074,-34.600258168266244,-34.557758772872475,-34.51578377027293,-34.474351363145644,-34.433477725849656,-34.39317718430306,-34.353461612153254,-34.31434018666793
-36.171480145801276,-36.12096443440087,-36.07064625665948,-36.02051018809391,-35.970543163057165,-35.92073429548468,-35.8710746615677,-35.82155724224437,-35.77217706319628,-35.72293066047126,-35.67381658476211,-35.624834886732835,-35.57598737792963,-35.527277620838056,-35.478710570305935,-35.430292869162535,-35.38203278456563,-35.33394013041927,-35.28602633355366,-35.23830430846049,-35.19078851091358,-35.143494808592216,-35.09644052800335,-35.049644290232706,-35.00312597196659,-34.95690651012829,-34.911007966684316,-34.865453022188944,-34.82026509734868,-34.775467901940786,-34.731085264249224,-34.6871407940751,-34.643657732475916,-34.600658509193956,-34.55816446370511,-34.516195656656144,-34.47477032383852,-34.433904643244304,-34.393613014870034,-34.3539072096744,-34.31479650148944
-36.17095202652137,-36.12043031607138,-36.07010834980861,-36.019970514526264,-35.97000348164498,-35.92019624447558,-35.87053959609542,-35.82102646186309,-35.77165155558647,-35.722411312461404,-35.67330408067407,-35.624329788439,-35.57549011694798,-35.52678835260085,-35.47822945928495,-35.42981990792809,-35.381567955243426,-35.33348323169948,-35.28557716998024,-35.2378625004898,-35.19035361806277,-35.14306630824779,-35.09601783609009,-35.04922670581115,-35.002712801975434,-34.95649694749562,-34.91060112505688,-34.86504798017994,-34.819860910423124,-34.775063542090976,-34.73067963970102,-34.68673282543153,-34.64324626243646,-34.60024239892333,-34.55774247158878,-34.51576657514458,-34.474332889743316,-34.43345770391004,-34.393155274761824,-34.353437437065914,-34.31431345941479
-36.17022893853056,-36.11972226746951,-36.06941433637308,-36.01928951616795,-35.969334658553684,-35.91953873946587,-35.869892748001796,-35.8203896620513,-35.771024333157634,-35.721793359798276,-35.67269518683551,-35.62372975435504,-35.574898888967226,-35.52620590911128,-35.47765585942076,-35.42925525419708,-35.38101237159348,-35.332937052486464,-35.28504065667498,-35.237336133938626,-35.18983784588202,-35.14256168602407,-35.095524891763304,-35.04874615625139,-35.002245309568,-34.95604336722402,-34.910162339737454,-34.864624957709694,-34.819454647312234,-34.77467507589961,-34.730310117358805,-34.68638336219723,-34.64291801696557,-34.59993653541367,-34.557460260752364,-34.51550914880115,-34.47410155862207,-34.433253640132335,-34.392979741623236,-34.35329164647847,-34.314198561696
-36.172432520860205,-36.121898985813935,-36.07156408777924,-36.02141224884236,-35.97143031765048,-35.921607294218134,-35.87193410140587,-35.82240369856903,-35.77301089681174,-35.72375224275749,-35.67462615130843,-35.62563267140662,-35.57677354598379,-35.52805209802159,-35.47947332036801,-35.431043753022706,-35.382771525322816,-35.33466641323125,-35.28673983916552,-35.2390045568738,-35.191474987418836,-35.14416693188962,-35.097097624629406,-35.05028558666673,-35.00375059228986,-34.9575135402986,-34.9115963708743,-34.86602171812641,-34.820812965445825,-34.775993764039505,-34.731587903540195,-34.68761893991576,-34.64410999489929,-34.601083523337095,-34.55856073292697,-34.516561778081076,-34.47510488656928,-34.43420627291534,-34.393880404062344,-34.35413904918979,-34.31499158854961
-36.17225100543657,-36.12173112763846,-36.07140928012217,-36.02127001189968,-35.971300223620645,-35.92148890186073,-35.8718271017838,-35.822307724196506,-35.77292570979012,-35.72367761096328,-35.67456206152065,-35.625578440797796,-35.57672918836787,-35.52801750530171,-35.47944850158715,-35.43102862722238,-35.38276614741643,-35.33467087658529,-35.28675411353454,-35.23902872621687,-35.191509153763654,-35.14421125725328,-35.09715229416882,-35.05035093041855,-35.003826985705125,-34.957601441605874,-34.91169624916698,-34.86613413098529,-34.820938441186314,-34.77613284679292,-34.73174115846344,-34.68778701064773,-34.64429353457059,-34.60128313790972,-34.558777195629226,-34.5167957089575,-34.4753568839859,-34.43447703435471,-34.394170384425,-34.3544487432387,-34.31532135828953
