2.300000000000000000e+01,1.000000000000000062e-09,1.000000000000000000e+00,4.184897999999999563e+00,6.699699999999999545e-01,-3.658499999999999946e-02
2.300000000000000000e+01,2.999999999999999980e-09,1.000000000000000000e+00,3.775040000000000173e+00,5.437840000000000451e-01,-3.288499999999999757e-02
2.300000000000000000e+01,1.000000000000000021e-08,1.000000000000000000e+00,3.420860999999999930e+00,4.590569999999999928e-01,-2.919400000000000120e-02
2.300000000000000000e+01,3.200000000000000199e-08,1.000000000000000000e+00,3.108190000000000008e+00,3.838610000000000078e-01,-2.546100000000000099e-02
2.300000000000000000e+01,9.999999999999999547e-08,1.000000000000000000e+00,2.809994000000000103e+00,3.221330000000000027e-01,-2.163100000000000092e-02
2.300000000000000000e+01,3.160000000000000238e-07,1.000000000000000000e+00,2.518267999999999951e+00,2.833729999999999860e-01,-1.764200000000000143e-02
2.300000000000000000e+01,9.999999999999999547e-07,1.000000000000000000e+00,2.278109000000000162e+00,2.684279999999999999e-01,-1.341299999999999958e-02
2.300000000000000000e+01,3.161999999999999965e-06,1.000000000000000000e+00,2.080818999999999974e+00,2.568840000000000012e-01,-8.821999999999999981e-03
2.300000000000000000e+01,1.000000000000000082e-05,1.000000000000000000e+00,1.909353999999999996e+00,2.528960000000000097e-01,-3.664999999999999855e-03
2.300000000000000000e+01,3.162299999999999860e-05,1.000000000000000000e+00,1.766157999999999895e+00,2.616589999999999749e-01,2.462000000000000213e-03
2.300000000000000000e+01,1.000000000000000048e-04,1.000000000000000000e+00,1.648374999999999924e+00,2.816600000000000215e-01,1.043799999999999936e-02
2.300000000000000000e+01,3.162279999999999952e-04,1.000000000000000000e+00,1.553144000000000080e+00,3.138630000000000031e-01,2.212700000000000083e-02
2.300000000000000000e+01,1.000000000000000021e-03,1.000000000000000000e+00,1.475217000000000001e+00,3.589010000000000256e-01,4.137099999999999805e-02
2.300000000000000000e+01,3.162278000000000137e-03,1.000000000000000000e+00,1.403550000000000075e+00,4.150400000000000200e-01,7.558399999999999841e-02
2.300000000000000000e+01,1.000000000000000021e-02,1.000000000000000000e+00,1.316141000000000005e+00,4.692290000000000072e-01,1.381840000000000013e-01
2.300000000000000000e+01,3.162277899999999670e-02,1.000000000000000000e+00,1.180225000000000080e+00,4.754289999999999905e-01,2.532789999999999764e-01
2.300000000000000000e+01,1.000000010000000050e-01,1.000000000000000000e+00,9.855120000000000546e-01,3.479269999999999863e-01,4.585529999999999884e-01
2.300000000000000000e+01,3.162277640000000223e-01,1.000000000000000000e+00,6.696830000000000283e-01,1.010970000000000063e-01,5.719880000000000519e-01
