2.300000000000000000e+01,1.000000000000000062e-09,1.000000000000000000e+00,4.121112000000000108e+00,0.000000000000000000e+00,-1.733900000000000025e-02
2.300000000000000000e+01,2.999999999999999980e-09,1.000000000000000000e+00,3.669287000000000187e+00,0.000000000000000000e+00,-1.628900000000000139e-02
2.300000000000000000e+01,1.000000000000000021e-08,1.000000000000000000e+00,3.270610000000000017e+00,0.000000000000000000e+00,-1.485099999999999962e-02
2.300000000000000000e+01,3.200000000000000199e-08,1.000000000000000000e+00,2.921628000000000114e+00,0.000000000000000000e+00,-1.298099999999999948e-02
2.300000000000000000e+01,9.999999999999999547e-08,1.000000000000000000e+00,2.618898000000000170e+00,0.000000000000000000e+00,-1.063599999999999962e-02
2.300000000000000000e+01,3.160000000000000238e-07,1.000000000000000000e+00,2.359008000000000216e+00,0.000000000000000000e+00,-7.769999999999999997e-03
2.300000000000000000e+01,9.999999999999999547e-07,1.000000000000000000e+00,2.138703000000000021e+00,0.000000000000000000e+00,-4.328000000000000250e-03
2.300000000000000000e+01,3.161999999999999965e-06,1.000000000000000000e+00,1.955071000000000003e+00,0.000000000000000000e+00,-2.380000000000000117e-04
2.300000000000000000e+01,1.000000000000000082e-05,1.000000000000000000e+00,1.805423000000000000e+00,0.000000000000000000e+00,4.608000000000000117e-03
2.300000000000000000e+01,3.162299999999999860e-05,1.000000000000000000e+00,1.686803999999999970e+00,0.000000000000000000e+00,1.042399999999999924e-02
2.300000000000000000e+01,1.000000000000000048e-04,1.000000000000000000e+00,1.595034000000000063e+00,0.000000000000000000e+00,1.773399999999999976e-02
2.300000000000000000e+01,3.162279999999999952e-04,1.000000000000000000e+00,1.523084000000000104e+00,0.000000000000000000e+00,2.794299999999999909e-02
2.300000000000000000e+01,1.000000000000000021e-03,1.000000000000000000e+00,1.459386999999999990e+00,0.000000000000000000e+00,4.493899999999999978e-02
2.300000000000000000e+01,3.162278000000000137e-03,1.000000000000000000e+00,1.389056999999999986e+00,0.000000000000000000e+00,7.927299999999999625e-02
2.300000000000000000e+01,1.000000000000000021e-02,1.000000000000000000e+00,1.304532000000000025e+00,0.000000000000000000e+00,1.577989999999999948e-01
2.300000000000000000e+01,3.162277899999999670e-02,1.000000000000000000e+00,1.224196000000000062e+00,0.000000000000000000e+00,3.364489999999999981e-01
2.300000000000000000e+01,1.000000010000000050e-01,1.000000000000000000e+00,1.138824000000000058e+00,0.000000000000000000e+00,6.432949999999999502e-01
2.300000000000000000e+01,3.162277640000000223e-01,1.000000000000000000e+00,6.685290000000000399e-01,0.000000000000000000e+00,5.974009999999999598e-01
2.300000000000000000e+01,1.000000000000000062e-09,3.161999999999999922e+00,1.580882599999999982e+01,0.000000000000000000e+00,7.431599999999999318e-02
2.300000000000000000e+01,2.999999999999999980e-09,3.161999999999999922e+00,1.380918999999999919e+01,0.000000000000000000e+00,8.853099999999999858e-02
2.300000000000000000e+01,1.000000000000000021e-08,3.161999999999999922e+00,1.203360499999999966e+01,0.000000000000000000e+00,1.000849999999999934e-01
2.300000000000000000e+01,3.200000000000000199e-08,3.161999999999999922e+00,1.046201199999999965e+01,0.000000000000000000e+00,1.092619999999999980e-01
2.300000000000000000e+01,9.999999999999999547e-08,3.161999999999999922e+00,9.074581999999999482e+00,0.000000000000000000e+00,1.163440000000000030e-01
2.300000000000000000e+01,3.160000000000000238e-07,3.161999999999999922e+00,7.851911000000000307e+00,0.000000000000000000e+00,1.216099999999999959e-01
2.300000000000000000e+01,9.999999999999999547e-07,3.161999999999999922e+00,6.775616999999999557e+00,0.000000000000000000e+00,1.253309999999999980e-01
2.300000000000000000e+01,3.161999999999999965e-06,3.161999999999999922e+00,5.829114999999999824e+00,0.000000000000000000e+00,1.277820000000000067e-01
2.300000000000000000e+01,1.000000000000000082e-05,3.161999999999999922e+00,4.997570999999999763e+00,0.000000000000000000e+00,1.293009999999999993e-01
2.300000000000000000e+01,3.162299999999999860e-05,3.161999999999999922e+00,4.267631999999999870e+00,0.000000000000000000e+00,1.304180000000000061e-01
2.300000000000000000e+01,1.000000000000000048e-04,3.161999999999999922e+00,3.627194999999999947e+00,0.000000000000000000e+00,1.321710000000000107e-01
2.300000000000000000e+01,3.162279999999999952e-04,3.161999999999999922e+00,3.065263999999999989e+00,0.000000000000000000e+00,1.368679999999999897e-01
2.300000000000000000e+01,1.000000000000000021e-03,3.161999999999999922e+00,2.572213000000000083e+00,0.000000000000000000e+00,1.498970000000000025e-01
2.300000000000000000e+01,3.162278000000000137e-03,3.161999999999999922e+00,2.141277999999999793e+00,0.000000000000000000e+00,1.837640000000000107e-01
2.300000000000000000e+01,1.000000000000000021e-02,3.161999999999999922e+00,1.772008999999999945e+00,0.000000000000000000e+00,2.654750000000000165e-01
2.300000000000000000e+01,3.162277899999999670e-02,3.161999999999999922e+00,1.468237000000000014e+00,0.000000000000000000e+00,4.382820000000000049e-01
2.300000000000000000e+01,1.000000010000000050e-01,3.161999999999999922e+00,1.172603000000000062e+00,0.000000000000000000e+00,6.754740000000000189e-01
2.300000000000000000e+01,3.162277640000000223e-01,3.161999999999999922e+00,5.481960000000000166e-01,0.000000000000000000e+00,4.885039999999999938e-01
2.300000000000000000e+01,1.000000000000000062e-09,1.000000000000000000e+01,5.494516099999999881e+01,0.000000000000000000e+00,-6.505030000000000534e-01
2.300000000000000000e+01,2.999999999999999980e-09,1.000000000000000000e+01,4.580993999999999744e+01,0.000000000000000000e+00,-4.747759999999999758e-01
