23.0,3e-09,3162.278,577.378592,115.168797,-2.409627
23.0,1e-08,3162.278,427.713669,84.406642,-1.637065
23.0,3.2e-08,3162.278,312.672494,60.87666,-1.05526
23.0,1e-07,3162.278,225.866781,43.291108,-0.628644
23.0,3.16e-07,3162.278,161.3655,30.367235,-0.323114
23.0,1e-06,3162.278,113.938269,20.978874,-0.109142
23.0,3.162e-06,3162.278,79.404301,14.241678,0.036633
23.0,1e-05,3162.278,54.52968,9.47378,0.13261
23.0,3.1623e-05,3162.278,36.831311,6.152847,0.193556
23.0,0.0001,3162.278,24.411955,3.882151,0.231959
23.0,0.000316228,3162.278,15.834432,2.363163,0.259614
23.0,0.001,3162.278,10.019238,1.373424,0.289625
23.0,0.003162278,3162.278,6.163002,0.749047,0.338449
23.0,0.01,3162.278,3.672775,0.371102,0.424804
23.0,0.031622779,3162.278,2.106987,0.155772,0.549519
23.0,0.100000001,3162.278,1.098829,0.046875,0.604374
23.0,0.316227764,3162.278,0.309354,0.005363,0.274351
23.0,1e-09,10000.0,1019.400875,190.476839,-4.297036
23.0,3e-09,10000.0,758.399109,140.398542,-3.03717
23.0,1e-08,10000.0,555.551305,101.526622,-2.068616
23.0,3.2e-08,10000.0,401.126202,72.145553,-1.344147
23.0,1e-07,10000.0,285.938786,50.497402,-0.817104
23.0,3.16e-07,10000.0,201.463188,34.838099,-0.442858
23.0,1e-06,10000.0,140.204424,23.651272,-0.182884
23.0,3.162e-06,10000.0,96.239142,15.76337,-0.007018
23.0,1e-05,10000.0,65.046217,10.283726,0.108132
23.0,3.1623e-05,10000.0,43.200893,6.541528,0.180962
23.0,0.0001,10000.0,28.124892,4.036217,0.226599
23.0,0.000316228,10000.0,17.894544,2.398074,0.258766
23.0,0.001,10000.0,11.087731,1.357044,0.291958
23.0,0.003162278,10000.0,6.66375,0.718412,0.343444
23.0,0.01,10000.0,3.868454,0.344119,0.431505
23.0,0.031622779,10000.0,2.153112,0.13903,0.553416
23.0,0.100000001,10000.0,1.082411,0.040159,0.594152
23.0,0.316227764,10000.0,0.288084,0.004376,0.255656
23.0,1e-09,31622.775,1305.985233,227.591108,-5.246556
23.0,3e-09,31622.775,963.326308,166.035343,-3.702087
23.0,1e-08,31622.775,698.802268,118.657305,-2.52125
23.0,3.2e-08,31622.775,499.089711,83.220117,-1.643867
23.0,1e-07,31622.775,351.615626,57.436537,-1.010514
23.0,3.16e-07,31622.775,244.707751,39.046417,-0.564451
23.0,1e-06,31622.775,168.129208,26.102196,-0.25701
23.0,3.162e-06,31622.775,113.868608,17.116313,-0.050498
23.0,1e-05,31622.775,75.883535,10.975741,0.083915
23.0,3.1623e-05,31622.775,49.652357,6.854779,0.168519
23.0,0.0001,31622.775,31.815415,4.146967,0.221219
23.0,0.000316228,31622.775,19.89974,2.41179,0.257721
23.0,0.001,31622.775,12.102912,1.333183,0.293909
23.0,0.003162278,31622.775,7.125585,0.687602,0.347811
23.0,0.01,31622.775,4.041409,0.319804,0.437252
23.0,0.031622779,31622.775,2.18973,0.124998,0.556223
23.0,0.100000001,31622.775,1.065495,0.034862,0.584145
23.0,0.316227764,31622.775,0.269731,0.003641,0.239528
23.0,1e-09,100000.0,1627.391989,265.288318,-6.22117
23.0,3e-09,100000.0,1191.4234,191.782564,-4.380059
23.0,1e-08,100000.0,856.821211,135.62793,-2.978909
23.0,3.2e-08,100000.0,606.03094,94.014836,-1.943768
23.0,1e-07,100000.0,422.48683,64.076436,-1.201646
23.0,3.16e-07,100000.0,290.804264,42.990443,-0.682963
23.0,1e-06,100000.0,197.514999,28.344688,-0.328199
23.0,3.162e-06,100000.0,132.169825,18.318577,-0.09159
23.0,1e-05,100000.0,86.971946,11.56734,0.061427
23.0,3.1623e-05,100000.0,56.151104,7.106847,0.1572
23.0,0.0001,100000.0,35.470141,4.224529,0.21647
23.0,0.000316228,100000.0,21.848027,2.410557,0.256926
23.0,0.001,100000.0,13.067774,1.304993,0.295798
23.0,0.003162278,100000.0,7.552699,0.657652,0.351816
23.0,0.01,100000.0,4.195112,0.298013,0.442316
23.0,0.031622779,100000.0,2.218848,0.113142,0.558243
23.0,0.100000001,100000.0,1.048521,0.030606,0.574461
23.0,0.316227764,100000.0,0.253723,0.003077,0.225459
23.0,1e-09,316227.781,1982.690992,303.193623,-7.227211
23.0,3e-09,316227.781,1441.898031,217.413377,-5.070153
23.0,1e-08,316227.781,1028.956826,152.315016,-3.437593
23.0,3.2e-08,316227.781,721.43773,104.473637,-2.239588
23.0,1e-07,316227.781,498.171401,70.401201,-1.387384
23.0,3.16e-07,316227.781,339.487208,46.675508,-0.796481
23.0,1e-06,316227.781,228.188895,30.393169,-0.395305
23.0,3.162e-06,316227.781,151.038392,19.386479,-0.129637
23.0,1e-05,316227.781,98.254202,12.072953,0.041048
23.0,3.1623e-05,316227.781,62.669991,7.308724,0.147225
23.0,0.0001,316227.781,39.079482,4.27626,0.212487
23.0,0.000316228,316227.781,23.738811,2.398615,0.256474
23.0,0.001,316227.781,13.985337,1.274411,0.29771
23.0,0.003162278,316227.781,7.948705,0.629037,0.355557
23.0,0.01,316227.781,4.332338,0.278489,0.446837
23.0,0.031622779,316227.781,2.241957,0.103033,0.559662
23.0,0.100000001,316227.781,1.031741,0.02713,0.56514
23.0,0.316227764,316227.781,0.239624,0.002635,0.213067
23.0,1e-09,1000000.0,2370.882234,341.027663,-8.222066
23.0,3e-09,1000000.0,1713.936023,242.763762,-5.750929
23.0,1e-08,1000000.0,1214.566226,168.634249,-3.888134
23.0,3.2e-08,1000000.0,844.822101,114.563231,-2.528056
23.0,1e-07,1000000.0,578.317262,76.406794,-1.566505
23.0,3.16e-07,1000000.0,390.517731,50.111767,-0.904415
23.0,1e-06,1000000.0,259.99937,32.262698,-0.458109
23.0,3.162e-06,1000000.0,170.38534,20.33483,-0.16459
23.0,1e-05,1000000.0,109.683131,12.504717,0.022744
23.0,3.1623e-05,1000000.0,69.187731,7.469139,0.138541
23.0,0.0001,1000000.0,42.63672,4.307689,0.209228
23.0,0.000316228,1000000.0,25.572478,2.378953,0.256347
23.0,0.001,1000000.0,14.858579,1.242667,0.299654
23.0,0.003162278,1000000.0,8.316754,0.601949,0.359078
23.0,0.01,1000000.0,4.455357,0.260962,0.450907
23.0,0.031622779,1000000.0,2.260193,0.094337,0.560606
23.0,0.100000001,1000000.0,1.015307,0.024251,0.556193
23.0,0.316227764,1000000.0,0.227103,0.002283,0.202057
23.0,1e-09,3162277.75,2790.929589,378.568557,-9.211095
23.0,3e-09,3162277.75,2006.723092,267.71114,-6.423959
23.0,1e-08,3162277.75,1413.02605,184.528974,-4.330322
23.0,3.2e-08,3162277.75,975.723623,124.266801,-2.808536
23.0,1e-07,3162277.75,662.600437,82.097394,-1.738648
23.0,3.16e-07,3162277.75,443.681301,53.312311,-1.006745
23.0,1e-06,3162277.75,292.813567,33.96831,-0.516732
23.0,3.162e-06,3162277.75,190.134705,21.177022,-0.196628
23.0,1e-05,3162277.75,121.219783,12.872943,0.006344
23.0,3.1623e-05,3162277.75,75.687647,7.595142,0.131016
23.0,0.0001,3162277.75,46.137292,4.323071,0.206601
23.0,0.000316228,3162277.75,27.350078,2.353739,0.256495
23.0,0.001,3162277.75,15.690371,1.210564,0.301615
23.0,0.003162278,3162277.75,8.659601,0.57644,0.362402
23.0,0.01,3162277.75,4.566043,0.245183,0.454591
23.0,0.031622779,3162277.75,2.274438,0.086797,0.561168
23.0,0.100000001,3162277.75,0.999304,0.021835,0.547615
23.0,0.316227764,3162277.75,0.215901,0.001997,0.192204
23.0,1e-09,10000000.0,3241.799957,415.660347,-10.213579
23.0,3e-09,10000000.0,2319.461319,292.173208,-7.097636
23.0,1e-08,10000000.0,1623.737354,199.965403,-4.766742
23.0,3.2e-08,10000000.0,1113.70931,133.57935,-3.081332
23.0,1e-07,10000000.0,750.722977,87.482414,-1.903819
23.0,3.16e-07,10000000.0,498.784858,56.291663,-1.10366
23.0,1e-06,10000000.0,326.514584,35.524463,-0.571436
23.0,3.162e-06,10000000.0,210.221326,21.925042,-0.225998
23.0,1e-05,10000000.0,132.831827,13.186412,-0.008348
23.0,3.1623e-05,10000000.0,82.156643,7.692484,0.124503
23.0,0.0001,10000000.0,49.578216,4.325726,0.204514
23.0,0.000316228,10000000.0,29.073077,2.324573,0.256866
23.0,0.001,10000000.0,16.483432,1.178635,0.303578
23.0,0.003162278,10000000.0,8.979665,0.552486,0.365546
23.0,0.01,10000000.0,4.665958,0.230932,0.457937
23.0,0.031622779,10000000.0,2.28539,0.080209,0.56142
23.0,0.100000001,10000000.0,0.983781,0.019786,0.539393
23.0,0.316227764,10000000.0,0.205813,0.001761,0.183327
23.0,1e-09,31622778.0,3722.446547,452.185815,-11.22638
23.0,3e-09,31622778.0,2651.36313,316.092651,-7.770509
23.0,1e-08,31622778.0,1846.123562,214.924556,-5.196917
23.0,3.2e-08,31622778.0,1258.371861,142.503534,-3.346443
23.0,1e-07,31622778.0,842.410423,92.574285,-2.062203
23.0,3.16e-07,31622778.0,555.654128,59.064698,-1.195439
23.0,1e-06,31622778.0,360.9991,36.944688,-0.622503
23.0,3.162e-06,31622778.0,230.589012,22.589523,-0.252939
23.0,1e-05,31622778.0,144.492303,13.452596,-0.021517
23.0,3.1623e-05,31622778.0,88.584448,7.76588,0.118872
23.0,0.0001,31622778.0,52.9577,4.31827,0.202882
23.0,0.000316228,31622778.0,30.743204,2.29265,0.257415
23.0,0.001,31622778.0,17.240311,1.14723,0.30553
23.0,0.003162278,31622778.0,9.27907,0.530024,0.368523
23.0,0.01,31622778.0,4.75642,0.218017,0.460989
23.0,0.031622779,31622778.0,2.293605,0.074415,0.561417
23.0,0.100000001,31622778.0,0.968758,0.018031,0.531512
23.0,0.316227764,31622778.0,0.196676,0.001565,0.175283
23.0,1e-09,100000000.0,4231.800476,488.066934,-12.161315
23.0,3e-09,100000000.0,3001.646055,339.434711,-8.401458
23.0,1e-08,100000000.0,2079.627568,229.399151,-5.606178
23.0,3.2e-08,100000000.0,1409.3279,151.047198,-3.600992
23.0,1e-07,100000000.0,937.410049,97.387027,-2.213982
23.0,3.16e-07,100000000.0,614.131631,61.646018,-1.282371
23.0,1e-06,100000000.0,396.175612,38.241429,-0.670207
23.0,3.162e-06,100000000.0,251.189172,23.179829,-0.277683
23.0,1e-05,100000000.0,156.178659,13.677851,-0.033342
23.0,3.1623e-05,100000000.0,94.963008,7.819211,0.114007
23.0,0.0001,100000000.0,56.274823,4.302775,0.201636
23.0,0.000316228,100000000.0,32.362326,2.258866,0.258106
23.0,0.001,100000000.0,17.963379,1.116575,0.307459
23.0,0.003162278,100000000.0,9.55969,0.508974,0.371345
23.0,0.01,100000000.0,4.83854,0.206275,0.46378
23.0,0.031622779,100000000.0,2.299529,0.069286,0.561204
23.0,0.100000001,100000000.0,0.954242,0.016515,0.523954
23.0,0.316227764,100000000.0,0.188358,0.0014,0.167957
23.0,1e-09,316227776.0,4768.978838,523.283506,-12.340851
23.0,3e-09,316227776.0,3369.621542,362.192353,-8.677952
23.0,1e-08,316227776.0,2323.737144,243.392694,-5.885145
23.0,3.2e-08,316227776.0,1566.217644,159.221128,-3.824193
23.0,1e-07,316227776.0,1035.48544,101.934789,-2.359527
23.0,3.16e-07,316227776.0,674.072284,64.049249,-1.364788
23.0,1e-06,316227776.0,431.961263,39.425814,-0.714834
23.0,3.162e-06,316227776.0,271.978675,23.704085,-0.300451
23.0,1e-05,316227776.0,167.871356,13.867549,-0.044014
23.0,3.1623e-05,316227776.0,101.285847,7.855664,0.109845
23.0,0.0001,316227776.0,59.529251,4.280893,0.200715
23.0,0.000316228,316227776.0,33.932398,2.223903,0.258898
23.0,0.001,316227776.0,18.654873,1.086818,0.309357
23.0,0.003162278,316227776.0,9.823224,0.489248,0.374013
23.0,0.01,316227776.0,4.913291,0.195568,0.466342
23.0,0.031622779,316227776.0,2.30354,0.064722,0.560815
23.0,0.100000001,316227776.0,0.940229,0.015194,0.516701
23.0,0.316227764,316227776.0,0.180747,0.00126,0.161249
24.0,1e-09,1.0,4.184854,0.637449,0.036373
24.0,3e-09,1.0,3.775023,0.543782,0.032798
24.0,1e-08,1.0,3.420859,0.459057,0.029176
24.0,3.2e-08,1.0,3.108196,0.383862,0.025484
24.0,1e-07,1.0,2.810014,0.322136,0.021704
24.0,3.16e-07,1.0,2.518319,0.283382,0.017825
24.0,1e-06,1.0,2.278235,0.268449,0.013859
24.0,3.162e-06,1.0,2.081127,0.256932,0.009922
24.0,1e-05,1.0,1.91012,0.253011,0.00636
24.0,3.1623e-05,1.0,1.768015,0.261924,0.003994
24.0,0.0001,1.0,1.652803,0.282254,0.004739
24.0,0.000316228,1.0,1.563459,0.315151,0.012694
24.0,0.001,1.0,1.498595,0.361596,0.036227
24.0,0.003162278,1.0,1.454743,0.420531,0.091453
24.0,0.01,1.0,1.423923,0.480716,0.207571
24.0,0.031622779,1.0,1.39981,0.503592,0.433864
24.0,0.100000001,1.0,1.43181,0.429938,0.836235
24.0,0.316227764,1.0,1.437781,0.221053,1.249698
24.0,1e-09,3.162,18.117088,4.859486,0.145366
24.0,3e-09,3.162,15.756134,4.249035,0.103128
24.0,1e-08,3.162,13.6627,3.706332,0.066617
24.0,3.2e-08,3.162,11.807229,3.226248,0.035327
24.0,1e-07,3.162,10.159036,2.803951,0.008762
24.0,3.16e-07,3.162,8.698548,2.434155,-0.013565
24.0,1e-06,3.162,7.428231,2.107611,-0.032082
24.0,3.162e-06,3.162,6.327134,1.815037,-0.047033
24.0,1e-05,3.162,5.365077,1.556408,-0.058361
24.0,3.1623e-05,3.162,4.529131,1.329027,-0.065416
24.0,0.0001,3.162,3.805271,1.129082,-0.066292
24.0,0.000316228,3.162,3.181891,0.953757,-0.056546
24.0,0.001,3.162,2.65038,0.800137,-0.026632
24.0,0.003162278,3.162,2.207219,0.664475,0.04283
24.0,0.01,3.162,1.859385,0.540038,0.188946
24.0,0.031622779,3.162,1.633284,0.413619,0.473695
24.0,0.100000001,3.162,1.551595,0.267572,0.937553
24.0,0.316227764,3.162,1.264207,0.098722,1.133364
24.0,1e-09,10.0,57.926005,17.307488,1.269829
24.0,3e-09,10.0,47.999817,14.397315,0.990799
24.0,1e-08,10.0,39.544214,11.901807,0.755951
24.0,3.2e-08,10.0,32.386675,9.778123,0.560529
24.0,1e-07,10.0,26.362446,7.981341,0.399797
24.0,3.16e-07,10.0,21.324417,6.464255,0.269072
24.0,1e-06,10.0,17.144894,5.182966,0.163945
24.0,3.162e-06,10.0,13.691689,4.109737,0.080712
24.0,1e-05,10.0,10.847319,3.225961,0.016502
24.0,3.1623e-05,10.0,8.52035,2.503593,-0.030446
24.0,0.0001,10.0,6.630579,1.916354,-0.060099
24.0,0.000316228,10.0,5.110962,1.442864,-0.069218
24.0,0.001,10.0,3.907312,1.064451,-0.048507
24.0,0.003162278,10.0,2.979315,0.764442,0.022604
24.0,0.01,10.0,2.302867,0.527195,0.183957
24.0,0.031622779,10.0,1.868758,0.337755,0.496715
24.0,0.100000001,10.0,1.628654,0.184654,0.964693
24.0,0.316227764,10.0,1.130221,0.058379,1.020194
24.0,1e-09,31.623,128.746462,35.621839,1.572936
24.0,3e-09,31.623,103.354008,28.60686,1.174474
24.0,1e-08,31.623,82.318962,22.766027,0.848623
24.0,3.2e-08,31.623,65.063245,17.960121,0.586441
24.0,1e-07,31.623,51.037322,14.046231,0.379038
24.0,3.16e-07,31.623,39.731661,10.880274,0.217678
24.0,1e-06,31.623,30.685477,8.331304,0.094253
24.0,3.162e-06,31.623,23.489918,6.296391,0.002032
24.0,1e-05,31.623,17.802386,4.693279,-0.064252
24.0,3.1623e-05,31.623,13.344166,3.443352,-0.108173
24.0,0.0001,31.623,9.882255,2.478503,-0.130941
24.0,0.000316228,31.623,7.225563,1.74301,-0.129918
24.0,0.001,31.623,5.220007,1.190487,-0.095601
24.0,0.003162278,31.623,3.745439,0.782349,-0.006269
24.0,0.01,31.623,2.713531,0.486563,0.179199
24.0,0.031622779,31.623,2.058624,0.277371,0.517155
24.0,0.100000001,31.623,1.665654,0.135653,0.975942
24.0,0.316227764,31.623,1.025226,0.038852,0.927113
24.0,1e-09,100.0,234.134082,56.677833,1.684518
24.0,3e-09,100.0,183.712469,44.362408,1.211502
24.0,1e-08,100.0,142.762172,34.328342,0.833381
24.0,3.2e-08,100.0,109.91904,26.280491,0.537259
24.0,1e-07,100.0,83.889509,19.918902,0.31034
24.0,3.16e-07,100.0,63.469606,14.946261,0.140163
24.0,1e-06,100.0,47.577937,11.092405,0.015439
24.0,3.162e-06,100.0,35.299897,8.125331,-0.073019
24.0,1e-05,100.0,25.889543,5.856262,-0.132289
24.0,3.1623e-05,100.0,18.746014,4.14071,-0.167192
24.0,0.0001,100.0,13.382061,2.86186,-0.179655
24.0,0.000316228,100.0,9.407391,1.923647,-0.167192
24.0,0.001,100.0,6.513233,1.248218,-0.11982
24.0,0.003162278,100.0,4.460474,0.773039,-0.014783
24.0,0.01,100.0,3.069645,0.448441,0.189404
24.0,0.031622779,100.0,2.202532,0.236161,0.54273
24.0,0.100000001,100.0,1.675954,0.106945,0.982614
24.0,0.316227764,100.0,0.939518,0.028239,0.851915
24.0,1e-09,316.228,375.60039,79.970588,2.017729
24.0,3e-09,316.228,289.585522,61.354037,1.429475
24.0,1e-08,316.228,220.760217,46.439199,0.96598
24.0,3.2e-08,316.228,166.505949,34.715032,0.609198
24.0,1e-07,316.228,124.344582,25.664273,0.341263
24.0,3.16e-07,316.228,91.971498,18.778172,0.144909
24.0,1e-06,316.228,67.333149,13.596632,0.004729
24.0,3.162e-06,316.228,48.736203,9.718471,-0.091677
24.0,1e-05,316.228,34.827735,6.822563,-0.153746
24.0,3.1623e-05,316.228,24.535996,4.686593,-0.187953
24.0,0.0001,316.228,17.012226,3.138252,-0.19725
24.0,0.000316228,316.228,11.591081,2.036705,-0.179566
24.0,0.001,316.228,7.756727,1.270319,-0.124729
24.0,0.003162278,316.228,5.11597,0.751734,-0.009399
24.0,0.01,316.228,3.375735,0.413533,0.207524
24.0,0.031622779,316.228,2.312495,0.205024,0.569128
24.0,0.100000001,316.228,1.672099,0.08745,0.98621
24.0,0.316227764,316.228,0.868201,0.021532,0.789928
24.0,1e-09,1000.0,553.697011,106.154875,2.622934
24.0,3e-09,1000.0,420.922639,80.12384,1.853332
24.0,1e-08,1000.0,315.917624,59.551194,1.253712
24.0,3.2e-08,1000.0,234.278309,43.643291,0.798092
24.0,1e-07,1000.0,171.842799,31.59829,0.460776
24.0,3.16e-07,1000.0,124.744716,22.630999,0.217065
24.0,1e-06,1000.0,89.55938,16.038138,0.045418
24.0,3.162e-06,1000.0,63.511621,11.216037,-0.071093
24.0,1e-05,1000.0,44.422331,7.692584,-0.145257
24.0,3.1623e-05,1000.0,30.593413,5.152397,-0.185934
24.0,0.0001,1000.0,20.706204,3.356724,-0.197654
24.0,0.000316228,1000.0,13.746464,2.11374,-0.179201
24.0,0.001,1000.0,8.942396,1.274719,-0.120617
24.0,0.003162278,1000.0,5.715533,0.726025,0.001561
24.0,0.01,1000.0,3.640345,0.382178,0.227475
24.0,0.031622779,1000.0,2.397892,0.180339,0.593172
24.0,0.100000001,1000.0,1.660551,0.073259,0.986584
24.0,0.316227764,1000.0,0.808018,0.016996,0.737604
24.0,1e-09,3162.278,768.423464,135.360975,3.40289
24.0,3e-09,3162.278,577.374574,100.774461,2.40698
24.0,1e-08,3162.278,427.712298,73.749813,1.63625
24.0,3.2e-08,3162.278,312.672275,53.139904,1.055266
24.0,1e-07,3162.278,225.866882,37.7871,0.62901
24.0,3.16e-07,3162.278,161.365731,26.561582,0.323932
24.0,1e-06,3162.278,113.938781,18.463241,0.110968
24.0,3.162e-06,3162.278,79.405435,12.655056,-0.0326
24.0,1e-05,3162.278,54.532168,8.496397,-0.123792
24.0,3.1623e-05,3162.278,36.83671,5.562157,-0.174485
24.0,0.0001,3162.278,24.42353,3.535426,-0.191235
24.0,0.000316228,3162.278,15.858876,2.167228,-0.174023
24.0,0.001,3162.278,10.069882,1.268712,-0.113398
24.0,0.003162278,3162.278,6.265231,0.698873,0.013897
24.0,0.01,3162.278,3.871129,0.354181,0.246686
24.0,0.031622779,3162.278,2.465287,0.160262,0.614087
24.0,0.100000001,3162.278,1.644829,0.062505,0.98435
24.0,0.316227764,3162.278,0.756551,0.013776,0.692667
