 # Fri Sep 12 03:44:04 2014
 # MMHT 2014 NLO PDF grid for eigenvector    20.000000000000000     
 # distance(t),tolerance(T) =    1.6000000000000001        1.7242897027257864     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.48780
 # alphaS(MZ) = 0.12000
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  6.7036E+01  9.3375E-01  9.3388E-01  5.0988E-01  0.0000E+00  0.0000E+00  2.6120E-05  1.6370E-04 -8.7216E-04
  7.0097E+01  1.3096E+00  1.3098E+00  8.8956E-01  0.0000E+00  0.0000E+00  3.7786E-05  1.9325E-04 -8.8810E-04
  7.2787E+01  1.5991E+00  1.5992E+00  1.1817E+00  0.0000E+00  0.0000E+00  4.7220E-05  2.1668E-04 -8.9993E-04
  7.7162E+01  2.0062E+00  2.0064E+00  1.5925E+00  0.0000E+00  0.0000E+00  6.0855E-05  2.4993E-04 -9.1571E-04
  7.7162E+01  2.0062E+00  2.0064E+00  1.5925E+00  1.0024E-06  0.0000E+00  6.0855E-05  2.4993E-04 -9.1571E-04
  8.0995E+01  2.3685E+00  2.3687E+00  1.9577E+00  4.0960E-01  0.0000E+00  7.3221E-05  2.7941E-04 -9.2863E-04
  8.5402E+01  2.7330E+00  2.7332E+00  2.3249E+00  8.0195E-01  0.0000E+00  8.5664E-05  3.0865E-04 -9.4076E-04
  8.9964E+01  3.0634E+00  3.0636E+00  2.6575E+00  1.1553E+00  0.0000E+00  9.6797E-05  3.3453E-04 -9.5102E-04
  9.5098E+01  3.3972E+00  3.3974E+00  2.9933E+00  1.5103E+00  0.0000E+00  1.0781E-04  3.5990E-04 -9.6070E-04
  1.0146E+02  3.7726E+00  3.7728E+00  3.3709E+00  1.9075E+00  0.0000E+00  1.1987E-04  3.8742E-04 -9.7080E-04
  1.0784E+02  4.1187E+00  4.1190E+00  3.7188E+00  2.2718E+00  0.0000E+00  1.3063E-04  4.1182E-04 -9.7945E-04
  1.1483E+02  4.4732E+00  4.4735E+00  4.0750E+00  2.6434E+00  0.0000E+00  1.4129E-04  4.3581E-04 -9.8769E-04
  1.2098E+02  4.7690E+00  4.7693E+00  4.3721E+00  2.9523E+00  0.0000E+00  1.4991E-04  4.5510E-04 -9.9414E-04
  1.4531E+02  5.8413E+00  5.8416E+00  5.4487E+00  4.0657E+00  0.0000E+00  1.7919E-04  5.1999E-04 -1.0148E-03
  1.4531E+02  5.8413E+00  5.8416E+00  5.4487E+00  4.0657E+00  1.0678E-07  1.7919E-04  5.1999E-04 -1.0148E-03
  1.5112E+02  6.0944E+00  6.0947E+00  5.7026E+00  4.3272E+00  3.2282E-01  1.8568E-04  5.3422E-04 -1.0192E-03
  1.6935E+02  6.8876E+00  6.8879E+00  6.4983E+00  5.1442E+00  1.2019E+00  2.0525E-04  5.7685E-04 -1.0317E-03
  1.9162E+02  7.7981E+00  7.7985E+00  7.4113E+00  6.0785E+00  2.2022E+00  2.2635E-04  6.2246E-04 -1.0445E-03
  2.1494E+02  8.7074E+00  8.7078E+00  8.3228E+00  7.0085E+00  3.1898E+00  2.4614E-04  6.6494E-04 -1.0560E-03
  2.4168E+02  9.7122E+00  9.7126E+00  9.3298E+00  8.0336E+00  4.2710E+00  2.6675E-04  7.0886E-04 -1.0675E-03
  2.6647E+02  1.0617E+01  1.0618E+01  1.0237E+01  8.9551E+00  5.2375E+00  2.8432E-04  7.4611E-04 -1.0769E-03
  2.9991E+02  1.1810E+01  1.1810E+01  1.1431E+01  1.0167E+01  6.5022E+00  3.0622E-04  7.9226E-04 -1.0881E-03
  3.3267E+02  1.2955E+01  1.2956E+01  1.2579E+01  1.1329E+01  7.7096E+00  3.2612E-04  8.3398E-04 -1.0980E-03
  3.6545E+02  1.4085E+01  1.4085E+01  1.3710E+01  1.2473E+01  8.8942E+00  3.4481E-04  8.7298E-04 -1.1070E-03
  4.1105E+02  1.5636E+01  1.5636E+01  1.5263E+01  1.4042E+01  1.0513E+01  3.6915E-04  9.2350E-04 -1.1182E-03
  4.5810E+02  1.7218E+01  1.7219E+01  1.6847E+01  1.5641E+01  1.2157E+01  3.9266E-04  9.7204E-04 -1.1287E-03
  5.0602E+02  1.8817E+01  1.8818E+01  1.8448E+01  1.7255E+01  1.3813E+01  4.1524E-04  1.0185E-03 -1.1385E-03
  5.5774E+02  2.0534E+01  2.0534E+01  2.0166E+01  1.8986E+01  1.5584E+01  4.3836E-04  1.0658E-03 -1.1481E-03
  6.1214E+02  2.2331E+01  2.2332E+01  2.1965E+01  2.0797E+01  1.7434E+01  4.6150E-04  1.1130E-03 -1.1575E-03
  6.6730E+02  2.4150E+01  2.4150E+01  2.3785E+01  2.2629E+01  1.9301E+01  4.8392E-04  1.1585E-03 -1.1663E-03
  7.2240E+02  2.5964E+01  2.5965E+01  2.5601E+01  2.4455E+01  2.1160E+01  5.0546E-04  1.2021E-03 -1.1745E-03
  7.8119E+02  2.7899E+01  2.7900E+01  2.7538E+01  2.6402E+01  2.3139E+01  5.2757E-04  1.2467E-03 -1.1828E-03
  8.4218E+02  2.9908E+01  2.9908E+01  2.9547E+01  2.8422E+01  2.5190E+01  5.4973E-04  1.2912E-03 -1.1908E-03
  9.0318E+02  3.1919E+01  3.1919E+01  3.1560E+01  3.0443E+01  2.7240E+01  5.7119E-04  1.3342E-03 -1.1984E-03
  9.6369E+02  3.3917E+01  3.3918E+01  3.3559E+01  3.2451E+01  2.9275E+01  5.9186E-04  1.3756E-03 -1.2056E-03
  1.0275E+03  3.6028E+01  3.6029E+01  3.5672E+01  3.4573E+01  3.1423E+01  6.1308E-04  1.4179E-03 -1.2128E-03
  1.0933E+03  3.8210E+01  3.8211E+01  3.7855E+01  3.6764E+01  3.3640E+01  6.3438E-04  1.4602E-03 -1.2198E-03
  1.1587E+03  4.0385E+01  4.0386E+01  4.0031E+01  3.8948E+01  3.5848E+01  6.5504E-04  1.5012E-03 -1.2265E-03
  1.2231E+03  4.2535E+01  4.2536E+01  4.2182E+01  4.1106E+01  3.8029E+01  6.7496E-04  1.5406E-03 -1.2329E-03
  1.2907E+03  4.4795E+01  4.4796E+01  4.4442E+01  4.3374E+01  4.0319E+01  6.9541E-04  1.5810E-03 -1.2393E-03
  1.3598E+03  4.7117E+01  4.7118E+01  4.6766E+01  4.5704E+01  4.2672E+01  7.1595E-04  1.6215E-03 -1.2456E-03
  1.4283E+03  4.9425E+01  4.9426E+01  4.9075E+01  4.8020E+01  4.5008E+01  7.3589E-04  1.6607E-03 -1.2516E-03
  1.4956E+03  5.1698E+01  5.1699E+01  5.1348E+01  5.0300E+01  4.7307E+01  7.5514E-04  1.6984E-03 -1.2573E-03
  1.5657E+03  5.4076E+01  5.4077E+01  5.3727E+01  5.2685E+01  4.9712E+01  7.7489E-04  1.7371E-03 -1.2630E-03
  1.6375E+03  5.6522E+01  5.6523E+01  5.6174E+01  5.5138E+01  5.2184E+01  7.9479E-04  1.7760E-03 -1.2687E-03
  1.7080E+03  5.8933E+01  5.8934E+01  5.8586E+01  5.7556E+01  5.4620E+01  8.1408E-04  1.8137E-03 -1.2742E-03
  1.7773E+03  6.1310E+01  6.1311E+01  6.0964E+01  5.9939E+01  5.7020E+01  8.3273E-04  1.8500E-03 -1.2794E-03
  1.8493E+03  6.3789E+01  6.3790E+01  6.3444E+01  6.2424E+01  5.9522E+01  8.5189E-04  1.8873E-03 -1.2846E-03
  4.2511E+01  8.4815E-01  8.4838E-01  4.6366E-01  0.0000E+00  0.0000E+00  6.2895E-05  3.0055E-04 -1.0176E-03
  4.4257E+01  1.0786E+00  1.0788E+00  6.9758E-01  0.0000E+00  0.0000E+00  8.5413E-05  3.5286E-04 -1.0361E-03
  4.5912E+01  1.2597E+00  1.2600E+00  8.8132E-01  0.0000E+00  0.0000E+00  1.0344E-04  3.9406E-04 -1.0498E-03
  4.8799E+01  1.5208E+00  1.5211E+00  1.1457E+00  0.0000E+00  0.0000E+00  1.2926E-04  4.5225E-04 -1.0681E-03
  4.8799E+01  1.5208E+00  1.5211E+00  1.1457E+00  6.5717E-07  0.0000E+00  1.2926E-04  4.5225E-04 -1.0681E-03
  5.1508E+01  1.7593E+00  1.7597E+00  1.3870E+00  2.7080E-01  0.0000E+00  1.5238E-04  5.0341E-04 -1.0831E-03
  5.4758E+01  2.0049E+00  2.0053E+00  1.6351E+00  5.3578E-01  0.0000E+00  1.7546E-04  5.5393E-04 -1.0971E-03
  5.8210E+01  2.2319E+00  2.2323E+00  1.8641E+00  7.7881E-01  0.0000E+00  1.9599E-04  5.9846E-04 -1.1089E-03
  6.2161E+01  2.4650E+00  2.4654E+00  2.0992E+00  1.0267E+00  0.0000E+00  2.1621E-04  6.4198E-04 -1.1201E-03
  6.7119E+01  2.7312E+00  2.7317E+00  2.3674E+00  1.3081E+00  0.0000E+00  2.3822E-04  6.8904E-04 -1.1317E-03
  7.2121E+01  2.9798E+00  2.9803E+00  2.6177E+00  1.5694E+00  0.0000E+00  2.5780E-04  7.3063E-04 -1.1417E-03
  7.7637E+01  3.2371E+00  3.2376E+00  2.8766E+00  1.8386E+00  0.0000E+00  2.7711E-04  7.7142E-04 -1.1511E-03
  8.2503E+01  3.4536E+00  3.4540E+00  3.0942E+00  2.0642E+00  0.0000E+00  2.9268E-04  8.0417E-04 -1.1585E-03
