  1.1930E+02  4.7161E+00  4.7164E+00  4.3134E+00  2.9196E+00  0.0000E+00  1.5108E-04  4.9598E-04 -9.2510E-04
  1.4364E+02  5.7823E+00  5.7827E+00  5.3839E+00  4.0262E+00  0.0000E+00  1.8058E-04  5.6401E-04 -9.4436E-04
  1.4364E+02  5.7823E+00  5.7827E+00  5.3839E+00  4.0262E+00  1.0613E-07  1.8058E-04  5.6401E-04 -9.4436E-04
  1.4946E+02  6.0342E+00  6.0346E+00  5.6367E+00  4.2863E+00  3.2086E-01  1.8712E-04  5.7891E-04 -9.4838E-04
  1.6772E+02  6.8240E+00  6.8244E+00  6.4290E+00  5.0994E+00  1.1952E+00  2.0684E-04  6.2351E-04 -9.6003E-04
  1.9001E+02  7.7314E+00  7.7318E+00  7.3388E+00  6.0301E+00  2.1908E+00  2.2810E-04  6.7116E-04 -9.7198E-04
  2.1335E+02  8.6380E+00  8.6384E+00  8.2477E+00  6.9572E+00  3.1746E+00  2.4805E-04  7.1551E-04 -9.8267E-04
  2.4012E+02  9.6403E+00  9.6408E+00  9.2523E+00  7.9794E+00  4.2521E+00  2.6882E-04  7.6131E-04 -9.9333E-04
  2.6493E+02  1.0544E+01  1.0544E+01  1.0157E+01  8.8987E+00  5.2158E+00  2.8652E-04  8.0012E-04 -1.0021E-03
  2.9840E+02  1.1734E+01  1.1735E+01  1.1350E+01  1.0108E+01  6.4773E+00  3.0859E-04  8.4818E-04 -1.0126E-03
  3.3118E+02  1.2878E+01  1.2879E+01  1.2496E+01  1.1268E+01  7.6820E+00  3.2865E-04  8.9159E-04 -1.0218E-03
  3.6399E+02  1.4006E+01  1.4007E+01  1.3625E+01  1.2410E+01  8.8643E+00  3.4748E-04  9.3213E-04 -1.0301E-03
  4.0961E+02  1.5555E+01  1.5556E+01  1.5177E+01  1.3977E+01  1.0480E+01  3.7200E-04  9.8462E-04 -1.0406E-03
  4.5669E+02  1.7136E+01  1.7137E+01  1.6760E+01  1.5575E+01  1.2122E+01  3.9568E-04  1.0350E-03 -1.0503E-03
  5.0464E+02  1.8734E+01  1.8735E+01  1.8359E+01  1.7187E+01  1.3776E+01  4.1844E-04  1.0832E-03 -1.0594E-03
  5.5638E+02  2.0449E+01  2.0450E+01  2.0076E+01  1.8917E+01  1.5545E+01  4.4173E-04  1.1323E-03 -1.0684E-03
  6.1079E+02  2.2246E+01  2.2247E+01  2.1874E+01  2.0727E+01  1.7393E+01  4.6505E-04  1.1812E-03 -1.0771E-03
  6.6597E+02  2.4063E+01  2.4064E+01  2.3693E+01  2.2557E+01  1.9259E+01  4.8763E-04  1.2283E-03 -1.0853E-03
  7.2110E+02  2.5877E+01  2.5878E+01  2.5509E+01  2.4383E+01  2.1116E+01  5.0933E-04  1.2734E-03 -1.0930E-03
  7.7991E+02  2.7812E+01  2.7812E+01  2.7444E+01  2.6329E+01  2.3094E+01  5.3161E-04  1.3196E-03 -1.1006E-03
  8.4091E+02  2.9819E+01  2.9820E+01  2.9454E+01  2.8348E+01  2.5143E+01  5.5393E-04  1.3656E-03 -1.1081E-03
  9.0193E+02  3.1830E+01  3.1831E+01  3.1465E+01  3.0369E+01  2.7193E+01  5.7555E-04  1.4101E-03 -1.1152E-03
  9.6245E+02  3.3827E+01  3.3828E+01  3.3464E+01  3.2376E+01  2.9226E+01  5.9638E-04  1.4528E-03 -1.1218E-03
  1.0263E+03  3.5939E+01  3.5939E+01  3.5576E+01  3.4496E+01  3.1373E+01  6.1775E-04  1.4965E-03 -1.1285E-03
  1.0921E+03  3.8120E+01  3.8121E+01  3.7759E+01  3.6687E+01  3.3589E+01  6.3921E-04  1.5402E-03 -1.1351E-03
  1.1575E+03  4.0294E+01  4.0295E+01  3.9935E+01  3.8870E+01  3.5796E+01  6.6002E-04  1.5825E-03 -1.1414E-03
  1.2219E+03  4.2444E+01  4.2445E+01  4.2085E+01  4.1028E+01  3.7976E+01  6.8009E-04  1.6232E-03 -1.1473E-03
  1.2895E+03  4.4703E+01  4.4704E+01  4.4346E+01  4.3295E+01  4.0266E+01  7.0069E-04  1.6648E-03 -1.1532E-03
  1.3587E+03  4.7025E+01  4.7026E+01  4.6669E+01  4.5625E+01  4.2618E+01  7.2138E-04  1.7065E-03 -1.1591E-03
  1.4272E+03  4.9333E+01  4.9334E+01  4.8977E+01  4.7940E+01  4.4953E+01  7.4147E-04  1.7469E-03 -1.1647E-03
  1.4944E+03  5.1605E+01  5.1606E+01  5.1251E+01  5.0220E+01  4.7252E+01  7.6085E-04  1.7858E-03 -1.1700E-03
  1.5645E+03  5.3983E+01  5.3984E+01  5.3629E+01  5.2605E+01  4.9656E+01  7.8075E-04  1.8257E-03 -1.1753E-03
  1.6363E+03  5.6429E+01  5.6430E+01  5.6076E+01  5.5057E+01  5.2127E+01  8.0080E-04  1.8658E-03 -1.1806E-03
  1.7069E+03  5.8840E+01  5.8841E+01  5.8488E+01  5.7475E+01  5.4562E+01  8.2023E-04  1.9045E-03 -1.1857E-03
  1.7762E+03  6.1217E+01  6.1218E+01  6.0866E+01  5.9858E+01  5.6963E+01  8.3901E-04  1.9419E-03 -1.1905E-03
  1.8481E+03  6.3695E+01  6.3696E+01  6.3345E+01  6.2343E+01  5.9464E+01  8.5831E-04  1.9803E-03 -1.1954E-03
  4.1528E+01  8.4514E-01  8.4542E-01  4.5492E-01  0.0000E+00  0.0000E+00  6.3384E-05  3.3910E-04 -9.4693E-04
  4.3265E+01  1.0712E+00  1.0715E+00  6.8458E-01  0.0000E+00  0.0000E+00  8.6091E-05  3.9430E-04 -9.6416E-04
  4.4915E+01  1.2494E+00  1.2497E+00  8.6532E-01  0.0000E+00  0.0000E+00  1.0427E-04  4.3770E-04 -9.7692E-04
  4.7798E+01  1.5066E+00  1.5070E+00  1.1260E+00  0.0000E+00  0.0000E+00  1.3030E-04  4.9887E-04 -9.9394E-04
  4.7798E+01  1.5066E+00  1.5070E+00  1.1260E+00  6.4832E-07  0.0000E+00  1.3030E-04  4.9887E-04 -9.9394E-04
  5.0513E+01  1.7423E+00  1.7427E+00  1.3643E+00  2.6735E-01  0.0000E+00  1.5361E-04  5.5253E-04 -1.0078E-03
  5.3770E+01  1.9852E+00  1.9857E+00  1.6098E+00  5.2941E-01  0.0000E+00  1.7688E-04  6.0543E-04 -1.0209E-03
  5.7229E+01  2.2102E+00  2.2106E+00  1.8368E+00  7.7010E-01  0.0000E+00  1.9757E-04  6.5201E-04 -1.0319E-03
  6.1189E+01  2.4415E+00  2.4419E+00  2.0701E+00  1.0159E+00  0.0000E+00  2.1795E-04  6.9748E-04 -1.0423E-03
  6.6157E+01  2.7058E+00  2.7063E+00  2.3365E+00  1.2952E+00  0.0000E+00  2.4014E-04  7.4660E-04 -1.0531E-03
  7.1168E+01  2.9530E+00  2.9535E+00  2.5853E+00  1.5549E+00  0.0000E+00  2.5988E-04  7.8998E-04 -1.0624E-03
  7.6694E+01  3.2089E+00  3.2095E+00  2.8429E+00  1.8226E+00  0.0000E+00  2.7934E-04  8.3249E-04 -1.0712E-03
  8.1568E+01  3.4244E+00  3.4250E+00  3.0596E+00  2.0471E+00  0.0000E+00  2.9503E-04  8.6658E-04 -1.0781E-03
  1.0089E+02  4.2162E+00  4.2168E+00  3.8554E+00  2.8671E+00  0.0000E+00  3.4801E-04  9.8066E-04 -1.1002E-03
  1.0089E+02  4.2162E+00  4.2168E+00  3.8554E+00  2.8671E+00  7.8706E-08  3.4801E-04  9.8066E-04 -1.1002E-03
  1.0551E+02  4.4050E+00  4.4056E+00  4.0450E+00  3.0616E+00  2.3809E-01  3.5967E-04  1.0055E-03 -1.1048E-03
  1.2005E+02  4.9996E+00  5.0003E+00  4.6420E+00  3.6726E+00  8.9034E-01  3.9470E-04  1.0798E-03 -1.1181E-03
  1.3771E+02  5.6866E+00  5.6873E+00  5.3313E+00  4.3760E+00  1.6378E+00  4.3227E-04  1.1589E-03 -1.1318E-03
  1.5612E+02  6.3756E+00  6.3763E+00  6.0224E+00  5.0793E+00  2.3796E+00  4.6736E-04  1.2322E-03 -1.1440E-03
  1.7712E+02  7.1389E+00  7.1397E+00  6.7878E+00  5.8566E+00  3.1943E+00  5.0372E-04  1.3077E-03 -1.1561E-03
  1.9648E+02  7.8275E+00  7.8283E+00  7.4781E+00  6.5564E+00  3.9244E+00  5.3461E-04  1.3715E-03 -1.1660E-03
  2.2246E+02  8.7352E+00  8.7360E+00  8.3877E+00  7.4773E+00  4.8807E+00  5.7296E-04  1.4504E-03 -1.1780E-03
  2.4778E+02  9.6068E+00  9.6077E+00  9.2611E+00  8.3603E+00  5.7940E+00  6.0769E-04  1.5214E-03 -1.1884E-03
  2.7297E+02  1.0466E+01  1.0467E+01  1.0121E+01  9.2292E+00  6.6901E+00  6.4019E-04  1.5875E-03 -1.1978E-03
  3.0783E+02  1.1643E+01  1.1644E+01  1.1301E+01  1.0419E+01  7.9134E+00  6.8235E-04  1.6730E-03 -1.2097E-03
  3.4358E+02  1.2842E+01  1.2843E+01  1.2502E+01  1.1630E+01  9.1546E+00  7.2292E-04  1.7548E-03 -1.2207E-03
  3.7979E+02  1.4052E+01  1.4053E+01  1.3713E+01  1.2850E+01  1.0402E+01  7.6177E-04  1.8328E-03 -1.2309E-03
  4.1865E+02  1.5346E+01  1.5347E+01  1.5009E+01  1.4154E+01  1.1734E+01  8.0140E-04  1.9121E-03 -1.2411E-03
  4.5931E+02  1.6699E+01  1.6700E+01  1.6363E+01  1.5517E+01  1.3122E+01  8.4096E-04  1.9909E-03 -1.2509E-03
  5.0033E+02  1.8063E+01  1.8064E+01  1.7729E+01  1.6890E+01  1.4519E+01  8.7915E-04  2.0668E-03 -1.2601E-03
  5.4112E+02  1.9421E+01  1.9422E+01  1.9088E+01  1.8256E+01  1.5907E+01  9.1575E-04  2.1392E-03 -1.2687E-03
  5.8444E+02  2.0865E+01  2.0867E+01  2.0534E+01  1.9708E+01  1.7381E+01  9.5321E-04  2.2131E-03 -1.2773E-03
  6.2917E+02  2.2360E+01  2.2361E+01  2.2030E+01  2.1211E+01  1.8904E+01  9.9065E-04  2.2868E-03 -1.2857E-03
  6.7372E+02  2.3853E+01  2.3854E+01  2.3524E+01  2.2711E+01  2.0424E+01  1.0268E-03  2.3578E-03 -1.2936E-03
  7.1774E+02  2.5332E+01  2.5333E+01  2.5004E+01  2.4197E+01  2.1928E+01  1.0616E-03  2.4258E-03 -1.3010E-03
  7.6398E+02  2.6891E+01  2.6892E+01  2.6564E+01  2.5763E+01  2.3511E+01  1.0972E-03  2.4953E-03 -1.3085E-03
  8.1146E+02  2.8497E+01  2.8499E+01  2.8172E+01  2.7376E+01  2.5142E+01  1.1328E-03  2.5648E-03 -1.3158E-03
  8.5848E+02  3.0095E+01  3.0096E+01  2.9770E+01  2.8979E+01  2.6761E+01  1.1673E-03  2.6318E-03 -1.3228E-03
  9.0465E+02  3.1669E+01  3.1671E+01  3.1345E+01  3.0559E+01  2.8357E+01  1.2005E-03  2.6962E-03 -1.3293E-03
  9.5289E+02  3.3321E+01  3.3322E+01  3.2998E+01  3.2217E+01  3.0029E+01  1.2346E-03  2.7620E-03 -1.3359E-03
  1.0021E+03  3.5014E+01  3.5015E+01  3.4692E+01  3.3915E+01  3.1742E+01  1.2687E-03  2.8279E-03 -1.3424E-03
  1.0507E+03  3.6692E+01  3.6693E+01  3.6371E+01  3.5599E+01  3.3440E+01  1.3017E-03  2.8916E-03 -1.3486E-03
  1.0983E+03  3.8341E+01  3.8342E+01  3.8020E+01  3.7252E+01  3.5107E+01  1.3335E-03  2.9528E-03 -1.3545E-03
  1.1477E+03  4.0062E+01  4.0064E+01  3.9743E+01  3.8979E+01  3.6846E+01  1.3661E-03  3.0155E-03 -1.3604E-03
  1.1982E+03  4.1828E+01  4.1830E+01  4.1510E+01  4.0750E+01  3.8630E+01  1.3989E-03  3.0784E-03 -1.3663E-03
  1.2477E+03  4.3566E+01  4.3568E+01  4.3248E+01  4.2492E+01  4.0385E+01  1.4307E-03  3.1392E-03 -1.3718E-03
  1.2961E+03  4.5275E+01  4.5277E+01  4.4958E+01  4.4206E+01  4.2110E+01  1.4613E-03  3.1978E-03 -1.3772E-03
  1.3463E+03  4.7054E+01  4.7055E+01  4.6737E+01  4.5989E+01  4.3904E+01  1.4927E-03  3.2578E-03 -1.3825E-03
  2.3966E+01  7.6590E-01  7.6639E-01  4.1293E-01  0.0000E+00  0.0000E+00  1.6121E-04  6.5411E-04 -1.1076E-03
  2.4843E+01  8.9099E-01  8.9153E-01  5.4134E-01  0.0000E+00  0.0000E+00  2.0622E-04  7.5278E-04 -1.1274E-03
  2.5812E+01  9.9389E-01  9.9447E-01  6.4665E-01  0.0000E+00  0.0000E+00  2.4181E-04  8.2981E-04 -1.1421E-03
  2.7701E+01  1.1492E+00  1.1499E+00  8.0514E-01  0.0000E+00  0.0000E+00  2.9223E-04  9.3766E-04 -1.1616E-03
  2.7701E+01  1.1492E+00  1.1499E+00  8.0514E-01  4.0614E-07  0.0000E+00  2.9223E-04  9.3766E-04 -1.1616E-03
  2.9654E+01  1.2980E+00  1.2987E+00  9.5650E-01  1.6977E-01  0.0000E+00  3.3670E-04  1.0315E-03 -1.1775E-03
  3.2104E+01  1.4569E+00  1.4577E+00  1.1178E+00  3.4168E-01  0.0000E+00  3.8071E-04  1.1234E-03 -1.1924E-03
  3.4769E+01  1.6082E+00  1.6090E+00  1.2710E+00  5.0370E-01  0.0000E+00  4.1955E-04  1.2039E-03 -1.2049E-03
  3.7861E+01  1.7672E+00  1.7681E+00  1.4318E+00  6.7265E-01  0.0000E+00  4.5757E-04  1.2823E-03 -1.2168E-03
  4.1775E+01  1.9525E+00  1.9534E+00  1.6190E+00  8.6811E-01  0.0000E+00  4.9871E-04  1.3666E-03 -1.2290E-03
  4.5743E+01  2.1284E+00  2.1293E+00  1.7965E+00  1.0525E+00  0.0000E+00  5.3511E-04  1.4407E-03 -1.2395E-03
  5.0128E+01  2.3128E+00  2.3138E+00  1.9824E+00  1.2450E+00  0.0000E+00  5.7083E-04  1.5132E-03 -1.2495E-03
  5.3998E+01  2.4695E+00  2.4704E+00  2.1402E+00  1.4078E+00  0.0000E+00  5.9952E-04  1.5712E-03 -1.2573E-03
  6.9314E+01  3.0528E+00  3.0538E+00  2.7272E+00  2.0104E+00  0.0000E+00  6.9571E-04  1.7642E-03 -1.2823E-03
  6.9314E+01  3.0528E+00  3.0538E+00  2.7272E+00  2.0104E+00  5.7819E-08  6.9571E-04  1.7642E-03 -1.2823E-03
  7.2983E+01  3.1932E+00  3.1942E+00  2.8684E+00  2.1547E+00  1.7501E-01  7.1671E-04  1.8060E-03 -1.2874E-03
  8.4499E+01  3.6373E+00  3.6384E+00  3.3146E+00  2.6100E+00  6.5701E-01  7.7948E-04  1.9306E-03 -1.3024E-03
  9.8397E+01  4.1529E+00  4.1540E+00  3.8325E+00  3.1369E+00  1.2126E+00  8.4639E-04  2.0626E-03 -1.3177E-03
  1.1278E+02  4.6715E+00  4.6727E+00  4.3530E+00  3.6653E+00  1.7663E+00  9.0853E-04  2.1846E-03 -1.3313E-03
  1.2907E+02  5.2468E+00  5.2481E+00  4.9302E+00  4.2502E+00  2.3757E+00  9.7256E-04  2.3097E-03 -1.3449E-03
  1.4399E+02  5.7659E+00  5.7672E+00  5.4509E+00  4.7770E+00  2.9222E+00  1.0267E-03  2.4152E-03 -1.3560E-03
  1.6388E+02  6.4495E+00  6.4509E+00  6.1363E+00  5.4697E+00  3.6381E+00  1.0936E-03  2.5449E-03 -1.3692E-03
  1.8312E+02  7.1050E+00  7.1064E+00  6.7934E+00  6.1330E+00  4.3213E+00  1.1539E-03  2.6615E-03 -1.3808E-03
  2.0215E+02  7.7496E+00  7.7511E+00  7.4395E+00  6.7846E+00  4.9906E+00  1.2102E-03  2.7697E-03 -1.3912E-03
  2.2829E+02  8.6312E+00  8.6328E+00  8.3229E+00  7.6748E+00  5.9027E+00  1.2828E-03  2.9091E-03 -1.4043E-03
  2.5491E+02  9.5263E+00  9.5279E+00  9.2196E+00  8.5778E+00  6.8257E+00  1.3524E-03  3.0422E-03 -1.4164E-03
  2.8167E+02  1.0426E+01  1.0428E+01  1.0121E+01  9.4845E+00  7.7506E+00  1.4187E-03  3.1686E-03 -1.4277E-03
  3.1021E+02  1.1386E+01  1.1387E+01  1.1082E+01  1.0451E+01  8.7350E+00  1.4861E-03  3.2968E-03 -1.4388E-03
  3.3988E+02  1.2385E+01  1.2386E+01  1.2082E+01  1.1457E+01  9.7577E+00  1.5531E-03  3.4239E-03 -1.4495E-03
  3.6961E+02  1.3389E+01  1.3390E+01  1.3088E+01  1.2467E+01  1.0784E+01  1.6176E-03  3.5458E-03 -1.4596E-03
  3.9901E+02  1.4384E+01  1.4386E+01  1.4085E+01  1.3469E+01  1.1799E+01  1.6792E-03  3.6620E-03 -1.4689E-03
  4.3004E+02  1.5439E+01  1.5441E+01  1.5141E+01  1.4529E+01  1.2874E+01  1.7420E-03  3.7803E-03 -1.4783E-03
  4.6191E+02  1.6527E+01  1.6529E+01  1.6230E+01  1.5623E+01  1.3981E+01  1.8046E-03  3.8979E-03 -1.4874E-03
  4.9348E+02  1.7610E+01  1.7612E+01  1.7314E+01  1.6710E+01  1.5082E+01  1.8649E-03  4.0110E-03 -1.4959E-03
  5.2451E+02  1.8679E+01  1.8681E+01  1.8384E+01  1.7784E+01  1.6167E+01  1.9227E-03  4.1191E-03 -1.5040E-03
  5.5694E+02  1.9802E+01  1.9804E+01  1.9508E+01  1.8912E+01  1.7307E+01  1.9817E-03  4.2294E-03 -1.5120E-03
  5.9008E+02  2.0955E+01  2.0957E+01  2.0662E+01  2.0069E+01  1.8476E+01  2.0406E-03  4.3393E-03 -1.5199E-03
  6.2274E+02  2.2097E+01  2.2100E+01  2.1805E+01  2.1216E+01  1.9633E+01  2.0976E-03  4.4453E-03 -1.5274E-03
  6.5467E+02  2.3220E+01  2.3222E+01  2.2929E+01  2.2343E+01  2.0770E+01  2.1522E-03  4.5469E-03 -1.5344E-03
  6.8788E+02  2.4394E+01  2.4396E+01  2.4103E+01  2.3520E+01  2.1958E+01  2.2080E-03  4.6505E-03 -1.5415E-03
  7.2164E+02  2.5593E+01  2.5596E+01  2.5304E+01  2.4724E+01  2.3171E+01  2.2638E-03  4.7541E-03 -1.5484E-03
  7.5481E+02  2.6778E+01  2.6781E+01  2.6490E+01  2.5913E+01  2.4369E+01  2.3178E-03  4.8541E-03 -1.5551E-03
  7.8713E+02  2.7939E+01  2.7942E+01  2.7651E+01  2.7077E+01  2.5542E+01  2.3697E-03  4.9501E-03 -1.5613E-03
  8.2062E+02  2.9148E+01  2.9150E+01  2.8861E+01  2.8289E+01  2.6762E+01  2.4228E-03  5.0481E-03 -1.5676E-03
  8.5466E+02  3.0384E+01  3.0386E+01  3.0098E+01  2.9528E+01  2.8010E+01  2.4760E-03  5.1464E-03 -1.5738E-03
  8.8791E+02  3.1597E+01  3.1599E+01  3.1311E+01  3.0745E+01  2.9235E+01  2.5274E-03  5.2412E-03 -1.5798E-03
  9.2032E+02  3.2786E+01  3.2789E+01  3.2501E+01  3.1937E+01  3.0435E+01  2.5770E-03  5.3324E-03 -1.5854E-03
  9.5381E+02  3.4021E+01  3.4023E+01  3.3737E+01  3.3175E+01  3.1680E+01  2.6277E-03  5.4258E-03 -1.5911E-03
  1.7844E+01  7.2271E-01  7.2334E-01  3.9012E-01  0.0000E+00  0.0000E+00  2.0480E-04  8.3005E-04 -1.2105E-03
  1.8516E+01  8.1627E-01  8.1696E-01  4.8687E-01  0.0000E+00  0.0000E+00  2.6294E-04  9.5570E-04 -1.2321E-03
  1.9322E+01  8.9572E-01  8.9645E-01  5.6864E-01  0.0000E+00  0.0000E+00  3.0888E-04  1.0537E-03 -1.2480E-03
  2.0961E+01  1.0191E+00  1.0199E+00  6.9509E-01  0.0000E+00  0.0000E+00  3.7390E-04  1.1908E-03 -1.2692E-03
  2.0961E+01  1.0191E+00  1.0199E+00  6.9509E-01  3.2906E-07  0.0000E+00  3.7390E-04  1.1908E-03 -1.2692E-03
  2.2715E+01  1.1404E+00  1.1412E+00  8.1880E-01  1.3855E-01  0.0000E+00  4.3119E-04  1.3098E-03 -1.2864E-03
  2.4933E+01  1.2722E+00  1.2731E+00  9.5284E-01  2.8118E-01  0.0000E+00  4.8782E-04  1.4264E-03 -1.3025E-03
  2.7347E+01  1.3992E+00  1.4002E+00  1.0818E+00  4.1720E-01  0.0000E+00  5.3778E-04  1.5285E-03 -1.3161E-03
  3.0147E+01  1.5340E+00  1.5350E+00  1.2183E+00  5.6027E-01  0.0000E+00  5.8664E-04  1.6277E-03 -1.3288E-03
  3.3684E+01  1.6921E+00  1.6932E+00  1.3783E+00  7.2693E-01  0.0000E+00  6.3949E-04  1.7343E-03 -1.3421E-03
  3.7260E+01  1.8431E+00  1.8442E+00  1.5307E+00  8.8502E-01  0.0000E+00  6.8622E-04  1.8282E-03 -1.3534E-03
  4.1201E+01  2.0019E+00  2.0031E+00  1.6911E+00  1.0506E+00  0.0000E+00  7.3206E-04  1.9198E-03 -1.3642E-03
  4.4671E+01  2.1372E+00  2.1384E+00  1.8274E+00  1.1910E+00  0.0000E+00  7.6886E-04  1.9930E-03 -1.3726E-03
  5.8324E+01  2.6425E+00  2.6438E+00  2.3363E+00  1.7125E+00  0.0000E+00  8.9212E-04  2.2367E-03 -1.3994E-03
  5.8324E+01  2.6425E+00  2.6438E+00  2.3363E+00  1.7125E+00  4.9922E-08  8.9212E-04  2.2367E-03 -1.3994E-03
  6.1583E+01  2.7643E+00  2.7656E+00  2.4588E+00  1.8376E+00  1.5112E-01  9.1901E-04  2.2895E-03 -1.4050E-03
  7.1781E+01  3.1496E+00  3.1510E+00  2.8463E+00  2.2324E+00  5.6767E-01  9.9931E-04  2.4464E-03 -1.4211E-03
  8.4016E+01  3.5970E+00  3.5985E+00  3.2958E+00  2.6892E+00  1.0480E+00  1.0848E-03  2.6127E-03 -1.4375E-03
  9.6608E+01  4.0466E+00  4.0482E+00  3.7472E+00  3.1470E+00  1.5265E+00  1.1642E-03  2.7662E-03 -1.4521E-03
  1.1080E+02  4.5447E+00  4.5463E+00  4.2472E+00  3.6531E+00  2.0527E+00  1.2459E-03  2.9236E-03 -1.4666E-03
  1.2374E+02  4.9934E+00  4.9951E+00  4.6973E+00  4.1083E+00  2.5241E+00  1.3150E-03  3.0560E-03 -1.4784E-03
  1.4091E+02  5.5832E+00  5.5850E+00  5.2889E+00  4.7058E+00  3.1406E+00  1.4003E-03  3.2190E-03 -1.4925E-03
  1.5744E+02  6.1477E+00  6.1495E+00  5.8549E+00  5.2768E+00  3.7279E+00  1.4771E-03  3.3652E-03 -1.5048E-03
  1.7374E+02  6.7016E+00  6.7035E+00  6.4103E+00  5.8367E+00  4.3024E+00  1.5486E-03  3.5010E-03 -1.5160E-03
  1.9603E+02  7.4575E+00  7.4595E+00  7.1678E+00  6.5998E+00  5.0835E+00  1.6410E-03  3.6756E-03 -1.5299E-03
  2.1863E+02  8.2230E+00  8.2251E+00  7.9349E+00  7.3720E+00  5.8720E+00  1.7294E-03  3.8423E-03 -1.5428E-03
  2.4126E+02  8.9904E+00  8.9925E+00  8.7038E+00  8.1454E+00  6.6605E+00  1.8136E-03  4.0005E-03 -1.5547E-03
  2.6531E+02  9.8072E+00  9.8094E+00  9.5220E+00  8.9681E+00  7.4977E+00  1.8992E-03  4.1608E-03 -1.5665E-03
  2.9021E+02  1.0655E+01  1.0658E+01  1.0372E+01  9.8220E+00  8.3655E+00  1.9842E-03  4.3197E-03 -1.5778E-03
  3.1508E+02  1.1506E+01  1.1508E+01  1.1223E+01  1.0678E+01  9.2340E+00  2.0659E-03  4.4720E-03 -1.5885E-03
  3.3960E+02  1.2347E+01  1.2350E+01  1.2066E+01  1.1524E+01  1.0092E+01  2.1439E-03  4.6170E-03 -1.5984E-03
  3.6540E+02  1.3237E+01  1.3239E+01  1.2957E+01  1.2418E+01  1.0998E+01  2.2234E-03  4.7646E-03 -1.6082E-03
  3.9183E+02  1.4153E+01  1.4155E+01  1.3873E+01  1.3339E+01  1.1930E+01  2.3025E-03  4.9113E-03 -1.6178E-03
  4.1793E+02  1.5062E+01  1.5064E+01  1.4784E+01  1.4252E+01  1.2854E+01  2.3788E-03  5.0522E-03 -1.6268E-03
  4.4352E+02  1.5958E+01  1.5960E+01  1.5681E+01  1.5152E+01  1.3764E+01  2.4518E-03  5.1869E-03 -1.6352E-03
  4.7021E+02  1.6897E+01  1.6900E+01  1.6621E+01  1.6095E+01  1.4716E+01  2.5263E-03  5.3242E-03 -1.6437E-03
  4.9740E+02  1.7860E+01  1.7863E+01  1.7585E+01  1.7062E+01  1.5693E+01  2.6007E-03  5.4610E-03 -1.6520E-03
  5.2414E+02  1.8812E+01  1.8815E+01  1.8538E+01  1.8018E+01  1.6657E+01  2.6724E-03  5.5928E-03 -1.6598E-03
  5.5023E+02  1.9746E+01  1.9749E+01  1.9473E+01  1.8955E+01  1.7603E+01  2.7413E-03  5.7191E-03 -1.6671E-03
  5.7731E+02  2.0721E+01  2.0724E+01  2.0448E+01  1.9933E+01  1.8589E+01  2.8116E-03  5.8479E-03 -1.6745E-03
  6.0477E+02  2.1716E+01  2.1719E+01  2.1444E+01  2.0931E+01  1.9595E+01  2.8819E-03  5.9766E-03 -1.6818E-03
  6.3170E+02  2.2697E+01  2.2700E+01  2.2426E+01  2.1916E+01  2.0587E+01  2.9499E-03  6.1007E-03 -1.6887E-03
