 # Fri Sep 12 07:11:21 2014
 # MMHT 2014 NLO PDF grid for eigenvector   -8.0000000000000000     
 # distance(t),tolerance(T) =    1.8999999999999999        2.0086336775023073     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.48780
 # alphaS(MZ) = 0.12000
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  6.3714E+01  9.3387E-01  9.3402E-01  5.4498E-01  0.0000E+00  0.0000E+00  2.7047E-05  1.7499E-04 -8.4285E-04
  6.6632E+01  1.2907E+00  1.2908E+00  9.0528E-01  0.0000E+00  0.0000E+00  3.8878E-05  2.0546E-04 -8.5826E-04
  6.9214E+01  1.5662E+00  1.5664E+00  1.1833E+00  0.0000E+00  0.0000E+00  4.8443E-05  2.2958E-04 -8.6969E-04
  7.3442E+01  1.9551E+00  1.9553E+00  1.5756E+00  0.0000E+00  0.0000E+00  6.2261E-05  2.6379E-04 -8.8494E-04
  7.3442E+01  1.9551E+00  1.9553E+00  1.5756E+00  9.6038E-07  0.0000E+00  6.2261E-05  2.6379E-04 -8.8494E-04
  7.7180E+01  2.3026E+00  2.3028E+00  1.9258E+00  3.9296E-01  0.0000E+00  7.4787E-05  2.9407E-04 -8.9743E-04
  8.1501E+01  2.6535E+00  2.6537E+00  2.2791E+00  7.7068E-01  0.0000E+00  8.7387E-05  3.2409E-04 -9.0915E-04
  8.5990E+01  2.9726E+00  2.9728E+00  2.6004E+00  1.1120E+00  0.0000E+00  9.8658E-05  3.5063E-04 -9.1907E-04
  9.1057E+01  3.2960E+00  3.2962E+00  2.9257E+00  1.4558E+00  0.0000E+00  1.0981E-04  3.7664E-04 -9.2842E-04
  9.7353E+01  3.6607E+00  3.6610E+00  3.2924E+00  1.8415E+00  0.0000E+00  1.2201E-04  4.0484E-04 -9.3818E-04
  1.0367E+02  3.9980E+00  3.9982E+00  3.6313E+00  2.1963E+00  0.0000E+00  1.3290E-04  4.2982E-04 -9.4654E-04
  1.1061E+02  4.3441E+00  4.3444E+00  3.9790E+00  2.5589E+00  0.0000E+00  1.4369E-04  4.5438E-04 -9.5450E-04
  1.1672E+02  4.6334E+00  4.6337E+00  4.2696E+00  2.8609E+00  0.0000E+00  1.5241E-04  4.7412E-04 -9.6074E-04
  1.4093E+02  5.6858E+00  5.6861E+00  5.3259E+00  3.9529E+00  0.0000E+00  1.8202E-04  5.4047E-04 -9.8074E-04
  1.4093E+02  5.6858E+00  5.6861E+00  5.3259E+00  3.9529E+00  1.0479E-07  1.8202E-04  5.4047E-04 -9.8074E-04
  1.4672E+02  5.9348E+00  5.9352E+00  5.5757E+00  4.2100E+00  3.1685E-01  1.8858E-04  5.5501E-04 -9.8491E-04
  1.6492E+02  6.7165E+00  6.7169E+00  6.3597E+00  5.0146E+00  1.1811E+00  2.0837E-04  5.9857E-04 -9.9701E-04
  1.8715E+02  7.6157E+00  7.6161E+00  7.2613E+00  5.9367E+00  2.1668E+00  2.2970E-04  6.4513E-04 -1.0094E-03
  2.1046E+02  8.5154E+00  8.5158E+00  8.1629E+00  6.8564E+00  3.1419E+00  2.4971E-04  6.8848E-04 -1.0205E-03
  2.3719E+02  9.5110E+00  9.5114E+00  9.1606E+00  7.8716E+00  4.2110E+00  2.7053E-04  7.3328E-04 -1.0316E-03
  2.6197E+02  1.0409E+01  1.0409E+01  1.0060E+01  8.7853E+00  5.1681E+00  2.8829E-04  7.7125E-04 -1.0407E-03
  2.9542E+02  1.1593E+01  1.1594E+01  1.1247E+01  9.9881E+00  6.4218E+00  3.1042E-04  8.1830E-04 -1.0516E-03
  3.2819E+02  1.2732E+01  1.2732E+01  1.2387E+01  1.1143E+01  7.6201E+00  3.3053E-04  8.6080E-04 -1.0611E-03
  3.6099E+02  1.3856E+01  1.3856E+01  1.3512E+01  1.2280E+01  8.7968E+00  3.4941E-04  9.0052E-04 -1.0698E-03
  4.0662E+02  1.5399E+01  1.5400E+01  1.5058E+01  1.3842E+01  1.0406E+01  3.7399E-04  9.5196E-04 -1.0807E-03
  4.5370E+02  1.6976E+01  1.6976E+01  1.6636E+01  1.5434E+01  1.2042E+01  3.9774E-04  1.0014E-03 -1.0908E-03
  5.0166E+02  1.8570E+01  1.8570E+01  1.8231E+01  1.7042E+01  1.3691E+01  4.2054E-04  1.0486E-03 -1.1002E-03
  5.5343E+02  2.0281E+01  2.0282E+01  1.9944E+01  1.8768E+01  1.5455E+01  4.4389E-04  1.0967E-03 -1.1095E-03
  6.0788E+02  2.2074E+01  2.2075E+01  2.1739E+01  2.0575E+01  1.7299E+01  4.6726E-04  1.1447E-03 -1.1186E-03
  6.6310E+02  2.3889E+01  2.3890E+01  2.3555E+01  2.2402E+01  1.9160E+01  4.8989E-04  1.1910E-03 -1.1271E-03
  7.1827E+02  2.5700E+01  2.5701E+01  2.5368E+01  2.4225E+01  2.1014E+01  5.1164E-04  1.2353E-03 -1.1351E-03
  7.7713E+02  2.7633E+01  2.7633E+01  2.7302E+01  2.6168E+01  2.2989E+01  5.3396E-04  1.2806E-03 -1.1430E-03
  8.3819E+02  2.9639E+01  2.9639E+01  2.9309E+01  2.8185E+01  2.5036E+01  5.5632E-04  1.3259E-03 -1.1508E-03
  8.9927E+02  3.1648E+01  3.1648E+01  3.1319E+01  3.0204E+01  2.7083E+01  5.7799E-04  1.3696E-03 -1.1581E-03
  9.5986E+02  3.3644E+01  3.3645E+01  3.3316E+01  3.2210E+01  2.9114E+01  5.9886E-04  1.4115E-03 -1.1651E-03
  1.0238E+03  3.5754E+01  3.5755E+01  3.5428E+01  3.4330E+01  3.1259E+01  6.2027E-04  1.4545E-03 -1.1720E-03
  1.0896E+03  3.7935E+01  3.7936E+01  3.7609E+01  3.6520E+01  3.3474E+01  6.4176E-04  1.4975E-03 -1.1788E-03
  1.1551E+03  4.0109E+01  4.0110E+01  3.9784E+01  3.8702E+01  3.5680E+01  6.6261E-04  1.5391E-03 -1.1853E-03
  1.2196E+03  4.2258E+01  4.2259E+01  4.1934E+01  4.0859E+01  3.7859E+01  6.8271E-04  1.5791E-03 -1.1915E-03
  1.2873E+03  4.4517E+01  4.4518E+01  4.4195E+01  4.3127E+01  4.0148E+01  7.0335E-04  1.6200E-03 -1.1976E-03
  1.3565E+03  4.6839E+01  4.6840E+01  4.6518E+01  4.5457E+01  4.2499E+01  7.2407E-04  1.6611E-03 -1.2037E-03
  1.4251E+03  4.9147E+01  4.9148E+01  4.8826E+01  4.7772E+01  4.4834E+01  7.4420E-04  1.7009E-03 -1.2095E-03
  1.4925E+03  5.1420E+01  5.1421E+01  5.1100E+01  5.0052E+01  4.7133E+01  7.6361E-04  1.7392E-03 -1.2150E-03
  1.5627E+03  5.3799E+01  5.3800E+01  5.3480E+01  5.2437E+01  4.9537E+01  7.8354E-04  1.7784E-03 -1.2206E-03
  1.6346E+03  5.6245E+01  5.6246E+01  5.5927E+01  5.4890E+01  5.2008E+01  8.0362E-04  1.8178E-03 -1.2261E-03
  1.7052E+03  5.8657E+01  5.8658E+01  5.8340E+01  5.7308E+01  5.4444E+01  8.2307E-04  1.8560E-03 -1.2314E-03
  1.7746E+03  6.1035E+01  6.1036E+01  6.0719E+01  5.9693E+01  5.6845E+01  8.4189E-04  1.8928E-03 -1.2364E-03
  1.8467E+03  6.3515E+01  6.3516E+01  6.3199E+01  6.2178E+01  5.9347E+01  8.6121E-04  1.9306E-03 -1.2414E-03
  4.0330E+01  8.4740E-01  8.4766E-01  4.9510E-01  0.0000E+00  0.0000E+00  6.4691E-05  3.1848E-04 -9.8340E-04
  4.2000E+01  1.0658E+00  1.0661E+00  7.1677E-01  0.0000E+00  0.0000E+00  8.7499E-05  3.7214E-04 -1.0013E-03
  4.3597E+01  1.2383E+00  1.2386E+00  8.9165E-01  0.0000E+00  0.0000E+00  1.0575E-04  4.1437E-04 -1.0146E-03
  4.6408E+01  1.4881E+00  1.4884E+00  1.1445E+00  0.0000E+00  0.0000E+00  1.3189E-04  4.7395E-04 -1.0322E-03
  4.6408E+01  1.4881E+00  1.4884E+00  1.1445E+00  6.3132E-07  0.0000E+00  1.3189E-04  4.7395E-04 -1.0322E-03
  4.9073E+01  1.7176E+00  1.7180E+00  1.3766E+00  2.6060E-01  0.0000E+00  1.5528E-04  5.2628E-04 -1.0467E-03
  5.2284E+01  1.9550E+00  1.9554E+00  1.6162E+00  5.1669E-01  0.0000E+00  1.7863E-04  5.7790E-04 -1.0602E-03
  5.5705E+01  2.1752E+00  2.1756E+00  1.8384E+00  7.5243E-01  0.0000E+00  1.9939E-04  6.2339E-04 -1.0717E-03
  5.9627E+01  2.4021E+00  2.4026E+00  2.0671E+00  9.9368E-01  0.0000E+00  2.1983E-04  6.6782E-04 -1.0824E-03
  6.4558E+01  2.6621E+00  2.6625E+00  2.3289E+00  1.2683E+00  0.0000E+00  2.4209E-04  7.1584E-04 -1.0937E-03
  6.9539E+01  2.9055E+00  2.9059E+00  2.5739E+00  1.5239E+00  0.0000E+00  2.6188E-04  7.5827E-04 -1.1033E-03
  7.5036E+01  3.1579E+00  3.1584E+00  2.8278E+00  1.7879E+00  0.0000E+00  2.8140E-04  7.9986E-04 -1.1124E-03
  7.9888E+01  3.3707E+00  3.3712E+00  3.0417E+00  2.0096E+00  0.0000E+00  2.9713E-04  8.3323E-04 -1.1196E-03
  9.9142E+01  4.1540E+00  4.1546E+00  3.8287E+00  2.8207E+00  0.0000E+00  3.5025E-04  9.4496E-04 -1.1426E-03
  9.9142E+01  4.1540E+00  4.1546E+00  3.8287E+00  2.8207E+00  7.7889E-08  3.5025E-04  9.4496E-04 -1.1426E-03
